Word,Start Time,End Time,start_time_diff,Speaker_A,Speaker_B,SourceFile,Speaker,Backchannel,Overlap,Turn,Contested,Sent,Turn Start,Turn End,Sentiment,word_count,Time_Boundary
to,14.922361,15.241357,0.2392450000000003,0,1,1716394836688-40702634-31f3-41bf-8cb8-47db3919c928-cam-audio-1716394837698,B,0,0,5,0,benoit okay to we to restart,6.355483,15.560351,0.5,6,5.877741500000001
restart,15.241357,15.560351,0.3189960000000003,0,1,1716394836688-40702634-31f3-41bf-8cb8-47db3919c928-cam-audio-1716394837698,B,0,0,5,0,benoit okay to we to restart,6.355483,15.560351,0.5,6,5.877741500000001
yeah,16.775,17.095,11.534999999999998,1,0,1716394836688-f2949717-a15e-4dbe-af88-7c256113aadf-cam-audio-1716394837700,A,0,0,6,0,yeah so you're the,16.775,18.615,0.0,4,16.1676755
so,17.975,18.215,1.2000000000000028,1,0,1716394836688-f2949717-a15e-4dbe-af88-7c256113aadf-cam-audio-1716394837700,A,0,0,6,0,yeah so you're the,16.775,18.615,0.0,4,16.1676755
oh,18.112312,18.351559,2.8709549999999986,0,1,1716394836688-40702634-31f3-41bf-8cb8-47db3919c928-cam-audio-1716394837698,B,0,1,6,1,oh yeah,18.112312,18.511055,0.0,2,18.363656
you're,18.215,18.375,0.2399999999999984,1,0,1716394836688-f2949717-a15e-4dbe-af88-7c256113aadf-cam-audio-1716394837700,A,0,1,6,1,yeah so you're the,16.775,18.615,0.0,4,16.1676755
yeah,18.351559,18.511055,0.2392470000000024,0,1,1716394836688-40702634-31f3-41bf-8cb8-47db3919c928-cam-audio-1716394837698,B,0,1,6,1,oh yeah,18.112312,18.511055,0.0,2,18.363656
the,18.375,18.615,0.1600000000000001,1,0,1716394836688-f2949717-a15e-4dbe-af88-7c256113aadf-cam-audio-1716394837700,A,0,1,6,1,yeah so you're the,16.775,18.615,0.0,4,16.1676755
scientist,18.615,19.095,0.2399999999999984,1,0,1716394836688-f2949717-a15e-4dbe-af88-7c256113aadf-cam-audio-1716394837700,A,0,0,7,0,scientist,18.615,19.095,0.0,1,18.563027499999997
yeah,19.787035,20.10603,1.4354759999999978,0,1,1716394836688-40702634-31f3-41bf-8cb8-47db3919c928-cam-audio-1716394837698,B,0,0,8,0,yeah,19.787035,20.10603,0.0,1,19.4410175
okay,22.855,23.015,4.240000000000002,1,0,1716394836688-f2949717-a15e-4dbe-af88-7c256113aadf-cam-audio-1716394837700,A,0,0,9,0,okay so i have a few notes let me refer to those okay so i understand that you wanna go on a sa about leave for six months,22.855,33.898533,0.26666666666666666,28,21.480515
so,23.335,23.494999,0.4800000000000004,1,0,1716394836688-f2949717-a15e-4dbe-af88-7c256113aadf-cam-audio-1716394837700,A,0,0,9,0,okay so i have a few notes let me refer to those okay so i understand that you wanna go on a sa about leave for six months,22.855,33.898533,0.26666666666666666,28,21.480515
i,23.654999,23.814999,0.3199989999999992,1,0,1716394836688-f2949717-a15e-4dbe-af88-7c256113aadf-cam-audio-1716394837700,A,0,0,9,0,okay so i have a few notes let me refer to those okay so i understand that you wanna go on a sa about leave for six months,22.855,33.898533,0.26666666666666666,28,21.480515
have,23.814999,23.895,0.1600000000000001,1,0,1716394836688-f2949717-a15e-4dbe-af88-7c256113aadf-cam-audio-1716394837700,A,0,0,9,0,okay so i have a few notes let me refer to those okay so i understand that you wanna go on a sa about leave for six months,22.855,33.898533,0.26666666666666666,28,21.480515
a,23.895,24.055,0.0800009999999993,1,0,1716394836688-f2949717-a15e-4dbe-af88-7c256113aadf-cam-audio-1716394837700,A,0,0,9,0,okay so i have a few notes let me refer to those okay so i understand that you wanna go on a sa about leave for six months,22.855,33.898533,0.26666666666666666,28,21.480515
few,24.055,24.294998,0.1600000000000001,1,0,1716394836688-f2949717-a15e-4dbe-af88-7c256113aadf-cam-audio-1716394837700,A,0,0,9,0,okay so i have a few notes let me refer to those okay so i understand that you wanna go on a sa about leave for six months,22.855,33.898533,0.26666666666666666,28,21.480515
notes,24.294998,24.615,0.2399979999999999,1,0,1716394836688-f2949717-a15e-4dbe-af88-7c256113aadf-cam-audio-1716394837700,A,0,0,9,0,okay so i have a few notes let me refer to those okay so i understand that you wanna go on a sa about leave for six months,22.855,33.898533,0.26666666666666666,28,21.480515
let,25.575,25.735,1.2800019999999996,1,0,1716394836688-f2949717-a15e-4dbe-af88-7c256113aadf-cam-audio-1716394837700,A,0,0,9,0,okay so i have a few notes let me refer to those okay so i understand that you wanna go on a sa about leave for six months,22.855,33.898533,0.26666666666666666,28,21.480515
me,25.735,26.235,0.1600000000000001,1,0,1716394836688-f2949717-a15e-4dbe-af88-7c256113aadf-cam-audio-1716394837700,A,0,0,9,0,okay so i have a few notes let me refer to those okay so i understand that you wanna go on a sa about leave for six months,22.855,33.898533,0.26666666666666666,28,21.480515
refer,26.294998,26.455,0.5599980000000002,1,0,1716394836688-f2949717-a15e-4dbe-af88-7c256113aadf-cam-audio-1716394837700,A,0,0,9,0,okay so i have a few notes let me refer to those okay so i understand that you wanna go on a sa about leave for six months,22.855,33.898533,0.26666666666666666,28,21.480515
to,26.455,26.615,0.1600019999999986,1,0,1716394836688-f2949717-a15e-4dbe-af88-7c256113aadf-cam-audio-1716394837700,A,0,0,9,0,okay so i have a few notes let me refer to those okay so i understand that you wanna go on a sa about leave for six months,22.855,33.898533,0.26666666666666666,28,21.480515
those,26.615,26.855,0.1600000000000001,1,0,1716394836688-f2949717-a15e-4dbe-af88-7c256113aadf-cam-audio-1716394837700,A,0,0,9,0,okay so i have a few notes let me refer to those okay so i understand that you wanna go on a sa about leave for six months,22.855,33.898533,0.26666666666666666,28,21.480515
okay,28.869396,29.029053,2.254396,1,0,1716394836688-f2949717-a15e-4dbe-af88-7c256113aadf-cam-audio-1716394837700,A,0,0,9,0,okay so i have a few notes let me refer to those okay so i understand that you wanna go on a sa about leave for six months,22.855,33.898533,0.26666666666666666,28,21.480515
so,29.587845,29.7475,0.7184490000000032,1,0,1716394836688-f2949717-a15e-4dbe-af88-7c256113aadf-cam-audio-1716394837700,A,0,0,9,0,okay so i have a few notes let me refer to those okay so i understand that you wanna go on a sa about leave for six months,22.855,33.898533,0.26666666666666666,28,21.480515
i,29.907156,30.146639,0.319310999999999,1,0,1716394836688-f2949717-a15e-4dbe-af88-7c256113aadf-cam-audio-1716394837700,A,0,0,9,0,okay so i have a few notes let me refer to those okay so i understand that you wanna go on a sa about leave for six months,22.855,33.898533,0.26666666666666666,28,21.480515
understand,30.146639,30.38612,0.2394829999999999,1,0,1716394836688-f2949717-a15e-4dbe-af88-7c256113aadf-cam-audio-1716394837700,A,0,0,9,0,okay so i have a few notes let me refer to those okay so i understand that you wanna go on a sa about leave for six months,22.855,33.898533,0.26666666666666666,28,21.480515
that,30.38612,30.625603,0.2394809999999978,1,0,1716394836688-f2949717-a15e-4dbe-af88-7c256113aadf-cam-audio-1716394837700,A,0,0,9,0,okay so i have a few notes let me refer to those okay so i understand that you wanna go on a sa about leave for six months,22.855,33.898533,0.26666666666666666,28,21.480515
you,30.625603,30.78526,0.2394830000000034,1,0,1716394836688-f2949717-a15e-4dbe-af88-7c256113aadf-cam-audio-1716394837700,A,0,0,9,0,okay so i have a few notes let me refer to those okay so i understand that you wanna go on a sa about leave for six months,22.855,33.898533,0.26666666666666666,28,21.480515
wanna,30.78526,31.104568,0.1596569999999992,1,0,1716394836688-f2949717-a15e-4dbe-af88-7c256113aadf-cam-audio-1716394837700,A,0,0,9,0,okay so i have a few notes let me refer to those okay so i understand that you wanna go on a sa about leave for six months,22.855,33.898533,0.26666666666666666,28,21.480515
go,31.104568,31.344051,0.3193079999999995,1,0,1716394836688-f2949717-a15e-4dbe-af88-7c256113aadf-cam-audio-1716394837700,A,0,0,9,0,okay so i have a few notes let me refer to those okay so i understand that you wanna go on a sa about leave for six months,22.855,33.898533,0.26666666666666666,28,21.480515
on,31.344051,31.503708,0.2394829999999999,1,0,1716394836688-f2949717-a15e-4dbe-af88-7c256113aadf-cam-audio-1716394837700,A,0,0,9,0,okay so i have a few notes let me refer to those okay so i understand that you wanna go on a sa about leave for six months,22.855,33.898533,0.26666666666666666,28,21.480515
a,31.503708,31.663363,0.1596569999999992,1,0,1716394836688-f2949717-a15e-4dbe-af88-7c256113aadf-cam-audio-1716394837700,A,0,0,9,0,okay so i have a few notes let me refer to those okay so i understand that you wanna go on a sa about leave for six months,22.855,33.898533,0.26666666666666666,28,21.480515
sa,31.663363,31.823017,0.1596550000000007,1,0,1716394836688-f2949717-a15e-4dbe-af88-7c256113aadf-cam-audio-1716394837700,A,0,0,9,0,okay so i have a few notes let me refer to those okay so i understand that you wanna go on a sa about leave for six months,22.855,33.898533,0.26666666666666666,28,21.480515
about,31.823017,32.301983,0.1596539999999997,1,0,1716394836688-f2949717-a15e-4dbe-af88-7c256113aadf-cam-audio-1716394837700,A,0,0,9,0,okay so i have a few notes let me refer to those okay so i understand that you wanna go on a sa about leave for six months,22.855,33.898533,0.26666666666666666,28,21.480515
leave,32.301983,32.801983,0.4789659999999998,1,0,1716394836688-f2949717-a15e-4dbe-af88-7c256113aadf-cam-audio-1716394837700,A,0,0,9,0,okay so i have a few notes let me refer to those okay so i understand that you wanna go on a sa about leave for six months,22.855,33.898533,0.26666666666666666,28,21.480515
for,33.02043,33.259914,0.7184469999999976,1,0,1716394836688-f2949717-a15e-4dbe-af88-7c256113aadf-cam-audio-1716394837700,A,0,0,9,0,okay so i have a few notes let me refer to those okay so i understand that you wanna go on a sa about leave for six months,22.855,33.898533,0.26666666666666666,28,21.480515
six,33.259914,33.579224,0.2394840000000044,1,0,1716394836688-f2949717-a15e-4dbe-af88-7c256113aadf-cam-audio-1716394837700,A,0,0,9,0,okay so i have a few notes let me refer to those okay so i understand that you wanna go on a sa about leave for six months,22.855,33.898533,0.26666666666666666,28,21.480515
months,33.579224,33.898533,0.3193100000000015,1,0,1716394836688-f2949717-a15e-4dbe-af88-7c256113aadf-cam-audio-1716394837700,A,0,0,9,0,okay so i have a few notes let me refer to those okay so i understand that you wanna go on a sa about leave for six months,22.855,33.898533,0.26666666666666666,28,21.480515
for,35.60619,35.925972,15.819155,0,1,1716394836688-40702634-31f3-41bf-8cb8-47db3919c928-cam-audio-1716394837698,B,0,0,10,0,for six months,35.60619,36.485596,0.0,3,34.7523615
six,35.925972,36.16581,0.3197820000000035,0,1,1716394836688-40702634-31f3-41bf-8cb8-47db3919c928-cam-audio-1716394837698,B,0,0,10,0,for six months,35.60619,36.485596,0.0,3,34.7523615
months,36.16581,36.485596,0.2398379999999988,0,1,1716394836688-40702634-31f3-41bf-8cb8-47db3919c928-cam-audio-1716394837698,B,0,0,10,0,for six months,35.60619,36.485596,0.0,3,34.7523615
yeah,37.01181,37.251293,3.432585999999993,1,0,1716394836688-f2949717-a15e-4dbe-af88-7c256113aadf-cam-audio-1716394837700,A,0,0,11,0,yeah right,37.01181,37.810085,0.2857142857142857,2,36.748703
right,37.570602,37.810085,0.558792000000004,1,0,1716394836688-f2949717-a15e-4dbe-af88-7c256113aadf-cam-audio-1716394837700,A,0,0,11,0,yeah right,37.01181,37.810085,0.2857142857142857,2,36.748703
no,38.32435,38.48424,2.158540000000002,0,1,1716394836688-40702634-31f3-41bf-8cb8-47db3919c928-cam-audio-1716394837698,B,0,0,12,0,no it's twenty one it's a lot longer than that,38.32435,42.801323,0.0,10,38.0672175
it's,38.72408,38.963917,0.3997299999999981,0,1,1716394836688-40702634-31f3-41bf-8cb8-47db3919c928-cam-audio-1716394837698,B,0,0,12,0,no it's twenty one it's a lot longer than that,38.32435,42.801323,0.0,10,38.0672175
twenty,38.963917,39.283703,0.2398370000000014,0,1,1716394836688-40702634-31f3-41bf-8cb8-47db3919c928-cam-audio-1716394837698,B,0,0,12,0,no it's twenty one it's a lot longer than that,38.32435,42.801323,0.0,10,38.0672175
one,39.283703,39.52354,0.3197860000000005,0,1,1716394836688-40702634-31f3-41bf-8cb8-47db3919c928-cam-audio-1716394837698,B,0,0,12,0,no it's twenty one it's a lot longer than that,38.32435,42.801323,0.0,10,38.0672175
it's,41.602135,41.762024,2.3184319999999943,0,1,1716394836688-40702634-31f3-41bf-8cb8-47db3919c928-cam-audio-1716394837698,B,0,0,12,0,no it's twenty one it's a lot longer than that,38.32435,42.801323,0.0,10,38.0672175
a,41.762024,41.921917,0.1598889999999997,0,1,1716394836688-40702634-31f3-41bf-8cb8-47db3919c928-cam-audio-1716394837698,B,0,0,12,0,no it's twenty one it's a lot longer than that,38.32435,42.801323,0.0,10,38.0672175
lot,41.921917,42.08181,0.1598930000000038,0,1,1716394836688-40702634-31f3-41bf-8cb8-47db3919c928-cam-audio-1716394837698,B,0,0,12,0,no it's twenty one it's a lot longer than that,38.32435,42.801323,0.0,10,38.0672175
longer,42.08181,42.401592,0.1598929999999967,0,1,1716394836688-40702634-31f3-41bf-8cb8-47db3919c928-cam-audio-1716394837698,B,0,0,12,0,no it's twenty one it's a lot longer than that,38.32435,42.801323,0.0,10,38.0672175
than,42.401592,42.641434,0.3197820000000035,0,1,1716394836688-40702634-31f3-41bf-8cb8-47db3919c928-cam-audio-1716394837698,B,0,0,12,0,no it's twenty one it's a lot longer than that,38.32435,42.801323,0.0,10,38.0672175
that,42.641434,42.801323,0.2398419999999959,0,1,1716394836688-40702634-31f3-41bf-8cb8-47db3919c928-cam-audio-1716394837698,B,0,0,12,0,no it's twenty one it's a lot longer than that,38.32435,42.801323,0.0,10,38.0672175
nine,47.87791,48.11715,10.307308,1,0,1716394836688-f2949717-a15e-4dbe-af88-7c256113aadf-cam-audio-1716394837700,A,0,0,13,0,nine to six but okay,47.87791,50.190567,0.5,5,45.3396165
to,48.11715,48.61715,0.2392400000000023,1,0,1716394836688-f2949717-a15e-4dbe-af88-7c256113aadf-cam-audio-1716394837700,A,0,0,13,0,nine to six but okay,47.87791,50.190567,0.5,5,45.3396165
six,49.074112,49.313354,0.9569619999999972,1,0,1716394836688-f2949717-a15e-4dbe-af88-7c256113aadf-cam-audio-1716394837700,A,0,0,13,0,nine to six but okay,47.87791,50.190567,0.5,5,45.3396165
but,49.552593,49.63234,0.4784810000000021,1,0,1716394836688-f2949717-a15e-4dbe-af88-7c256113aadf-cam-audio-1716394837700,A,0,0,13,0,nine to six but okay,47.87791,50.190567,0.5,5,45.3396165
okay,49.95133,50.190567,0.398736999999997,1,0,1716394836688-f2949717-a15e-4dbe-af88-7c256113aadf-cam-audio-1716394837700,A,0,0,13,0,nine to six but okay,47.87791,50.190567,0.5,5,45.3396165
okay,50.49094,50.650826,7.849506000000005,0,1,1716394836688-40702634-31f3-41bf-8cb8-47db3919c928-cam-audio-1716394837698,B,0,0,14,0,okay mine said twenty one so,50.49094,52.749687,0.5,6,50.340753500000005
mine,50.890656,51.130486,0.3997159999999979,0,1,1716394836688-40702634-31f3-41bf-8cb8-47db3919c928-cam-audio-1716394837698,B,0,0,14,0,okay mine said twenty one so,50.49094,52.749687,0.5,6,50.340753500000005
said,51.130486,51.370316,0.2398299999999977,0,1,1716394836688-40702634-31f3-41bf-8cb8-47db3919c928-cam-audio-1716394837698,B,0,0,14,0,okay mine said twenty one so,50.49094,52.749687,0.5,6,50.340753500000005
twenty,51.370316,51.610146,0.2398300000000048,0,1,1716394836688-40702634-31f3-41bf-8cb8-47db3919c928-cam-audio-1716394837698,B,0,0,14,0,okay mine said twenty one so,50.49094,52.749687,0.5,6,50.340753500000005
one,51.610146,51.84997,0.2398299999999977,0,1,1716394836688-40702634-31f3-41bf-8cb8-47db3919c928-cam-audio-1716394837698,B,0,0,14,0,okay mine said twenty one so,50.49094,52.749687,0.5,6,50.340753500000005
so,52.249687,52.749687,0.6395410000000012,0,1,1716394836688-40702634-31f3-41bf-8cb8-47db3919c928-cam-audio-1716394837698,B,0,0,14,0,okay mine said twenty one so,50.49094,52.749687,0.5,6,50.340753500000005
okay,52.98171,53.1412,3.030380000000001,1,0,1716394836688-f2949717-a15e-4dbe-af88-7c256113aadf-cam-audio-1716394837700,A,0,0,15,0,okay yeah mine okay okay that's fine okay for twenty one and it still says like the ten thousand per month what is this,52.98171,63.186676,0.40277777777777785,24,52.8656985
yeah,53.300697,53.38044,0.3189869999999999,1,0,1716394836688-f2949717-a15e-4dbe-af88-7c256113aadf-cam-audio-1716394837700,A,0,0,15,0,okay yeah mine okay okay that's fine okay for twenty one and it still says like the ten thousand per month what is this,52.98171,63.186676,0.40277777777777785,24,52.8656985
mine,53.619682,53.93867,0.3189849999999978,1,0,1716394836688-f2949717-a15e-4dbe-af88-7c256113aadf-cam-audio-1716394837700,A,0,0,15,0,okay yeah mine okay okay that's fine okay for twenty one and it still says like the ten thousand per month what is this,52.98171,63.186676,0.40277777777777785,24,52.8656985
okay,54.17791,54.337402,0.5582279999999997,1,0,1716394836688-f2949717-a15e-4dbe-af88-7c256113aadf-cam-audio-1716394837700,A,0,0,15,0,okay yeah mine okay okay that's fine okay for twenty one and it still says like the ten thousand per month what is this,52.98171,63.186676,0.40277777777777785,24,52.8656985
okay,54.4969,54.576645,0.3189899999999994,1,0,1716394836688-f2949717-a15e-4dbe-af88-7c256113aadf-cam-audio-1716394837700,A,0,0,15,0,okay yeah mine okay okay that's fine okay for twenty one and it still says like the ten thousand per month what is this,52.98171,63.186676,0.40277777777777785,24,52.8656985
that's,54.736137,54.815884,0.2392370000000028,1,0,1716394836688-f2949717-a15e-4dbe-af88-7c256113aadf-cam-audio-1716394837700,A,0,0,15,0,okay yeah mine okay okay that's fine okay for twenty one and it still says like the ten thousand per month what is this,52.98171,63.186676,0.40277777777777785,24,52.8656985
fine,54.815884,54.89563,0.0797469999999975,1,0,1716394836688-f2949717-a15e-4dbe-af88-7c256113aadf-cam-audio-1716394837700,A,0,0,15,0,okay yeah mine okay okay that's fine okay for twenty one and it still says like the ten thousand per month what is this,52.98171,63.186676,0.40277777777777785,24,52.8656985
okay,56.18424,56.263813,1.3683560000000057,1,0,1716394836688-f2949717-a15e-4dbe-af88-7c256113aadf-cam-audio-1716394837700,A,0,0,15,0,okay yeah mine okay okay that's fine okay for twenty one and it still says like the ten thousand per month what is this,52.98171,63.186676,0.40277777777777785,24,52.8656985
for,56.42296,56.66168,0.2387200000000007,1,0,1716394836688-f2949717-a15e-4dbe-af88-7c256113aadf-cam-audio-1716394837700,A,0,0,15,0,okay yeah mine okay okay that's fine okay for twenty one and it still says like the ten thousand per month what is this,52.98171,63.186676,0.40277777777777785,24,52.8656985
twenty,56.66168,56.9004,0.2387199999999936,1,0,1716394836688-f2949717-a15e-4dbe-af88-7c256113aadf-cam-audio-1716394837700,A,0,0,15,0,okay yeah mine okay okay that's fine okay for twenty one and it still says like the ten thousand per month what is this,52.98171,63.186676,0.40277777777777785,24,52.8656985
one,56.9004,56.97997,0.2387200000000007,1,0,1716394836688-f2949717-a15e-4dbe-af88-7c256113aadf-cam-audio-1716394837700,A,0,0,15,0,okay yeah mine okay okay that's fine okay for twenty one and it still says like the ten thousand per month what is this,52.98171,63.186676,0.40277777777777785,24,52.8656985
and,57.21869,57.377834,0.3182900000000046,1,0,1716394836688-f2949717-a15e-4dbe-af88-7c256113aadf-cam-audio-1716394837700,A,0,0,15,0,okay yeah mine okay okay that's fine okay for twenty one and it still says like the ten thousand per month what is this,52.98171,63.186676,0.40277777777777785,24,52.8656985
it,57.377834,57.616554,0.1591439999999977,1,0,1716394836688-f2949717-a15e-4dbe-af88-7c256113aadf-cam-audio-1716394837700,A,0,0,15,0,okay yeah mine okay okay that's fine okay for twenty one and it still says like the ten thousand per month what is this,52.98171,63.186676,0.40277777777777785,24,52.8656985
still,57.616554,57.775703,0.2387200000000007,1,0,1716394836688-f2949717-a15e-4dbe-af88-7c256113aadf-cam-audio-1716394837700,A,0,0,15,0,okay yeah mine okay okay that's fine okay for twenty one and it still says like the ten thousand per month what is this,52.98171,63.186676,0.40277777777777785,24,52.8656985
says,57.775703,57.93485,0.1591489999999993,1,0,1716394836688-f2949717-a15e-4dbe-af88-7c256113aadf-cam-audio-1716394837700,A,0,0,15,0,okay yeah mine okay okay that's fine okay for twenty one and it still says like the ten thousand per month what is this,52.98171,63.186676,0.40277777777777785,24,52.8656985
like,58.01442,58.093994,0.2387170000000011,1,0,1716394836688-f2949717-a15e-4dbe-af88-7c256113aadf-cam-audio-1716394837700,A,0,0,15,0,okay yeah mine okay okay that's fine okay for twenty one and it still says like the ten thousand per month what is this,52.98171,63.186676,0.40277777777777785,24,52.8656985
the,58.17357,58.41229,0.1591499999999968,1,0,1716394836688-f2949717-a15e-4dbe-af88-7c256113aadf-cam-audio-1716394837700,A,0,0,15,0,okay yeah mine okay okay that's fine okay for twenty one and it still says like the ten thousand per month what is this,52.98171,63.186676,0.40277777777777785,24,52.8656985
ten,58.41229,58.571434,0.2387200000000007,1,0,1716394836688-f2949717-a15e-4dbe-af88-7c256113aadf-cam-audio-1716394837700,A,0,0,15,0,okay yeah mine okay okay that's fine okay for twenty one and it still says like the ten thousand per month what is this,52.98171,63.186676,0.40277777777777785,24,52.8656985
thousand,58.571434,58.9693,0.1591440000000048,1,0,1716394836688-f2949717-a15e-4dbe-af88-7c256113aadf-cam-audio-1716394837700,A,0,0,15,0,okay yeah mine okay okay that's fine okay for twenty one and it still says like the ten thousand per month what is this,52.98171,63.186676,0.40277777777777785,24,52.8656985
per,58.9693,59.20802,0.3978659999999934,1,0,1716394836688-f2949717-a15e-4dbe-af88-7c256113aadf-cam-audio-1716394837700,A,0,0,15,0,okay yeah mine okay okay that's fine okay for twenty one and it still says like the ten thousand per month what is this,52.98171,63.186676,0.40277777777777785,24,52.8656985
month,59.20802,59.367165,0.2387200000000007,1,0,1716394836688-f2949717-a15e-4dbe-af88-7c256113aadf-cam-audio-1716394837700,A,0,0,15,0,okay yeah mine okay okay that's fine okay for twenty one and it still says like the ten thousand per month what is this,52.98171,63.186676,0.40277777777777785,24,52.8656985
no,61.288643,61.527527,9.038956,0,1,1716394836688-40702634-31f3-41bf-8cb8-47db3919c928-cam-audio-1716394837698,B,1,0,15,0,no no,61.288643,63.04045,0.0,2,62.2376595
what,62.390945,62.55009,3.1829250000000044,1,0,1716394836688-f2949717-a15e-4dbe-af88-7c256113aadf-cam-audio-1716394837700,A,0,0,15,0,okay yeah mine okay okay that's fine okay for twenty one and it still says like the ten thousand per month what is this,52.98171,63.186676,0.40277777777777785,24,52.8656985
is,62.55009,62.709236,0.1591449999999952,1,0,1716394836688-f2949717-a15e-4dbe-af88-7c256113aadf-cam-audio-1716394837700,A,0,0,15,0,okay yeah mine okay okay that's fine okay for twenty one and it still says like the ten thousand per month what is this,52.98171,63.186676,0.40277777777777785,24,52.8656985
this,62.709236,63.186676,0.1591459999999998,1,0,1716394836688-f2949717-a15e-4dbe-af88-7c256113aadf-cam-audio-1716394837700,A,0,0,15,0,okay yeah mine okay okay that's fine okay for twenty one and it still says like the ten thousand per month what is this,52.98171,63.186676,0.40277777777777785,24,52.8656985
no,62.8812,63.04045,1.5925569999999991,0,1,1716394836688-40702634-31f3-41bf-8cb8-47db3919c928-cam-audio-1716394837698,B,0,1,15,1,no no,61.288643,63.04045,0.0,2,62.2376595
i,64.3145,64.553375,1.4332999999999956,0,1,1716394836688-40702634-31f3-41bf-8cb8-47db3919c928-cam-audio-1716394837698,B,0,0,16,0,i i need in total three hundred and fifty five thousand,64.3145,67.26072,0.0,11,63.677475
i,64.71263,64.951515,0.398130000000009,0,1,1716394836688-40702634-31f3-41bf-8cb8-47db3919c928-cam-audio-1716394837698,B,0,0,16,0,i i need in total three hundred and fifty five thousand,64.3145,67.26072,0.0,11,63.677475
need,64.951515,65.27003,0.2388849999999962,0,1,1716394836688-40702634-31f3-41bf-8cb8-47db3919c928-cam-audio-1716394837698,B,0,0,16,0,i i need in total three hundred and fifty five thousand,64.3145,67.26072,0.0,11,63.677475
in,65.27003,65.50891,0.318515000000005,0,1,1716394836688-40702634-31f3-41bf-8cb8-47db3919c928-cam-audio-1716394837698,B,0,0,16,0,i i need in total three hundred and fifty five thousand,64.3145,67.26072,0.0,11,63.677475
total,65.50891,65.90705,0.2388799999999946,0,1,1716394836688-40702634-31f3-41bf-8cb8-47db3919c928-cam-audio-1716394837698,B,0,0,16,0,i i need in total three hundred and fifty five thousand,64.3145,67.26072,0.0,11,63.677475
three,65.90705,65.98668,0.3981399999999979,0,1,1716394836688-40702634-31f3-41bf-8cb8-47db3919c928-cam-audio-1716394837698,B,0,0,16,0,i i need in total three hundred and fifty five thousand,64.3145,67.26072,0.0,11,63.677475
hundred,65.98668,66.145935,0.0796300000000087,0,1,1716394836688-40702634-31f3-41bf-8cb8-47db3919c928-cam-audio-1716394837698,B,0,0,16,0,i i need in total three hundred and fifty five thousand,64.3145,67.26072,0.0,11,63.677475
