Word,Start Time,End Time,start_time_diff,Speaker_A,Speaker_B,SourceFile,Speaker,Backchannel,Overlap,Turn,Contested,Sent,Turn Start,Turn End,Sentiment,word_count,Time_Boundary
with,8.498041,8.737422,0.2393820000000008,0,1,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196,B,0,0,5,0,okay great so thank you so much for taking the time to meet with me today i heard that you're interested in requesting a sa and a bio of your patent interest is that correct so how much were you thinking for in in terms of the buyout for your patent,5.386082,24.77991,0.39,51,11.247259499999998
me,8.737422,9.056598,0.2393809999999998,0,1,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196,B,0,0,5,0,okay great so thank you so much for taking the time to meet with me today i heard that you're interested in requesting a sa and a bio of your patent interest is that correct so how much were you thinking for in in terms of the buyout for your patent,5.386082,24.77991,0.39,51,11.247259499999998
today,9.056598,9.216186,0.3191759999999988,0,1,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196,B,0,0,5,0,okay great so thank you so much for taking the time to meet with me today i heard that you're interested in requesting a sa and a bio of your patent interest is that correct so how much were you thinking for in in terms of the buyout for your patent,5.386082,24.77991,0.39,51,11.247259499999998
i,9.934329,10.173711,0.8777310000000007,0,1,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196,B,0,0,5,0,okay great so thank you so much for taking the time to meet with me today i heard that you're interested in requesting a sa and a bio of your patent interest is that correct so how much were you thinking for in in terms of the buyout for your patent,5.386082,24.77991,0.39,51,11.247259499999998
heard,10.173711,10.413093,0.2393820000000008,0,1,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196,B,0,0,5,0,okay great so thank you so much for taking the time to meet with me today i heard that you're interested in requesting a sa and a bio of your patent interest is that correct so how much were you thinking for in in terms of the buyout for your patent,5.386082,24.77991,0.39,51,11.247259499999998
that,10.413093,10.652473,0.2393819999999991,0,1,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196,B,0,0,5,0,okay great so thank you so much for taking the time to meet with me today i heard that you're interested in requesting a sa and a bio of your patent interest is that correct so how much were you thinking for in in terms of the buyout for your patent,5.386082,24.77991,0.39,51,11.247259499999998
you're,10.652473,11.051443,0.2393800000000006,0,1,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196,B,0,0,5,0,okay great so thank you so much for taking the time to meet with me today i heard that you're interested in requesting a sa and a bio of your patent interest is that correct so how much were you thinking for in in terms of the buyout for your patent,5.386082,24.77991,0.39,51,11.247259499999998
interested,11.051443,11.530206,0.3989700000000002,0,1,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196,B,0,0,5,0,okay great so thank you so much for taking the time to meet with me today i heard that you're interested in requesting a sa and a bio of your patent interest is that correct so how much were you thinking for in in terms of the buyout for your patent,5.386082,24.77991,0.39,51,11.247259499999998
in,11.530206,11.929174,0.4787629999999989,0,1,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196,B,0,0,5,0,okay great so thank you so much for taking the time to meet with me today i heard that you're interested in requesting a sa and a bio of your patent interest is that correct so how much were you thinking for in in terms of the buyout for your patent,5.386082,24.77991,0.39,51,11.247259499999998
requesting,11.929174,12.328144,0.398968,0,1,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196,B,0,0,5,0,okay great so thank you so much for taking the time to meet with me today i heard that you're interested in requesting a sa and a bio of your patent interest is that correct so how much were you thinking for in in terms of the buyout for your patent,5.386082,24.77991,0.39,51,11.247259499999998
a,12.328144,12.487731,0.3989700000000002,0,1,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196,B,0,0,5,0,okay great so thank you so much for taking the time to meet with me today i heard that you're interested in requesting a sa and a bio of your patent interest is that correct so how much were you thinking for in in terms of the buyout for your patent,5.386082,24.77991,0.39,51,11.247259499999998
sa,12.487731,12.987731,0.1595870000000001,0,1,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196,B,0,0,5,0,okay great so thank you so much for taking the time to meet with me today i heard that you're interested in requesting a sa and a bio of your patent interest is that correct so how much were you thinking for in in terms of the buyout for your patent,5.386082,24.77991,0.39,51,11.247259499999998
and,13.285669,13.604845,0.7979380000000003,0,1,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196,B,0,0,5,0,okay great so thank you so much for taking the time to meet with me today i heard that you're interested in requesting a sa and a bio of your patent interest is that correct so how much were you thinking for in in terms of the buyout for your patent,5.386082,24.77991,0.39,51,11.247259499999998
a,13.604845,13.764432,0.3191759999999988,0,1,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196,B,0,0,5,0,okay great so thank you so much for taking the time to meet with me today i heard that you're interested in requesting a sa and a bio of your patent interest is that correct so how much were you thinking for in in terms of the buyout for your patent,5.386082,24.77991,0.39,51,11.247259499999998
bio,13.764432,14.163402,0.1595870000000001,0,1,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196,B,0,0,5,0,okay great so thank you so much for taking the time to meet with me today i heard that you're interested in requesting a sa and a bio of your patent interest is that correct so how much were you thinking for in in terms of the buyout for your patent,5.386082,24.77991,0.39,51,11.247259499999998
of,14.163402,14.402782,0.3989700000000002,0,1,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196,B,0,0,5,0,okay great so thank you so much for taking the time to meet with me today i heard that you're interested in requesting a sa and a bio of your patent interest is that correct so how much were you thinking for in in terms of the buyout for your patent,5.386082,24.77991,0.39,51,11.247259499999998
your,14.402782,14.721958,0.2393800000000006,0,1,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196,B,0,0,5,0,okay great so thank you so much for taking the time to meet with me today i heard that you're interested in requesting a sa and a bio of your patent interest is that correct so how much were you thinking for in in terms of the buyout for your patent,5.386082,24.77991,0.39,51,11.247259499999998
patent,14.721958,15.200721,0.3191760000000005,0,1,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196,B,0,0,5,0,okay great so thank you so much for taking the time to meet with me today i heard that you're interested in requesting a sa and a bio of your patent interest is that correct so how much were you thinking for in in terms of the buyout for your patent,5.386082,24.77991,0.39,51,11.247259499999998
interest,15.200721,15.495,0.4787629999999989,0,1,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196,B,0,0,5,0,okay great so thank you so much for taking the time to meet with me today i heard that you're interested in requesting a sa and a bio of your patent interest is that correct so how much were you thinking for in in terms of the buyout for your patent,5.386082,24.77991,0.39,51,11.247259499999998
is,15.614548,15.694247,0.4138269999999995,0,1,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196,B,0,0,5,0,okay great so thank you so much for taking the time to meet with me today i heard that you're interested in requesting a sa and a bio of your patent interest is that correct so how much were you thinking for in in terms of the buyout for your patent,5.386082,24.77991,0.39,51,11.247259499999998
that,15.694247,15.933343,0.0796990000000015,0,1,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196,B,0,0,5,0,okay great so thank you so much for taking the time to meet with me today i heard that you're interested in requesting a sa and a bio of your patent interest is that correct so how much were you thinking for in in terms of the buyout for your patent,5.386082,24.77991,0.39,51,11.247259499999998
correct,15.933343,16.092741,0.2390959999999999,0,1,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196,B,0,0,5,0,okay great so thank you so much for taking the time to meet with me today i heard that you're interested in requesting a sa and a bio of your patent interest is that correct so how much were you thinking for in in terms of the buyout for your patent,5.386082,24.77991,0.39,51,11.247259499999998
yes,16.868813,17.108437,12.5289983,1,0,1716394507208-35c603e4-2275-4f7b-a2bb-c2333fa0f95d-cam-audio-1716394508197,A,1,0,5,0,yes,16.868813,17.108437,0.0,1,10.723758499999999
so,19.44009,19.94009,3.5067470000000007,0,1,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196,B,0,0,5,0,okay great so thank you so much for taking the time to meet with me today i heard that you're interested in requesting a sa and a bio of your patent interest is that correct so how much were you thinking for in in terms of the buyout for your patent,5.386082,24.77991,0.39,51,11.247259499999998
how,20.476173,20.635572,1.036082999999998,0,1,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196,B,0,0,5,0,okay great so thank you so much for taking the time to meet with me today i heard that you're interested in requesting a sa and a bio of your patent interest is that correct so how much were you thinking for in in terms of the buyout for your patent,5.386082,24.77991,0.39,51,11.247259499999998
much,20.635572,20.79497,0.1593990000000005,0,1,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196,B,0,0,5,0,okay great so thank you so much for taking the time to meet with me today i heard that you're interested in requesting a sa and a bio of your patent interest is that correct so how much were you thinking for in in terms of the buyout for your patent,5.386082,24.77991,0.39,51,11.247259499999998
were,20.79497,20.954367,0.1593979999999994,0,1,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196,B,0,0,5,0,okay great so thank you so much for taking the time to meet with me today i heard that you're interested in requesting a sa and a bio of your patent interest is that correct so how much were you thinking for in in terms of the buyout for your patent,5.386082,24.77991,0.39,51,11.247259499999998
you,20.954367,21.113766,0.159397000000002,0,1,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196,B,0,0,5,0,okay great so thank you so much for taking the time to meet with me today i heard that you're interested in requesting a sa and a bio of your patent interest is that correct so how much were you thinking for in in terms of the buyout for your patent,5.386082,24.77991,0.39,51,11.247259499999998
thinking,21.113766,21.512259,0.1593989999999969,0,1,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196,B,0,0,5,0,okay great so thank you so much for taking the time to meet with me today i heard that you're interested in requesting a sa and a bio of your patent interest is that correct so how much were you thinking for in in terms of the buyout for your patent,5.386082,24.77991,0.39,51,11.247259499999998
for,21.512259,22.012259,0.398493000000002,0,1,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196,B,0,0,5,0,okay great so thank you so much for taking the time to meet with me today i heard that you're interested in requesting a sa and a bio of your patent interest is that correct so how much were you thinking for in in terms of the buyout for your patent,5.386082,24.77991,0.39,51,11.247259499999998
in,22.468643,22.867138,0.956384,0,1,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196,B,0,0,5,0,okay great so thank you so much for taking the time to meet with me today i heard that you're interested in requesting a sa and a bio of your patent interest is that correct so how much were you thinking for in in terms of the buyout for your patent,5.386082,24.77991,0.39,51,11.247259499999998
in,22.867138,23.026535,0.3984950000000005,0,1,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196,B,0,0,5,0,okay great so thank you so much for taking the time to meet with me today i heard that you're interested in requesting a sa and a bio of your patent interest is that correct so how much were you thinking for in in terms of the buyout for your patent,5.386082,24.77991,0.39,51,11.247259499999998
terms,23.026535,23.185934,0.1593969999999984,0,1,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196,B,0,0,5,0,okay great so thank you so much for taking the time to meet with me today i heard that you're interested in requesting a sa and a bio of your patent interest is that correct so how much were you thinking for in in terms of the buyout for your patent,5.386082,24.77991,0.39,51,11.247259499999998
of,23.185934,23.345331,0.1593990000000005,0,1,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196,B,0,0,5,0,okay great so thank you so much for taking the time to meet with me today i heard that you're interested in requesting a sa and a bio of your patent interest is that correct so how much were you thinking for in in terms of the buyout for your patent,5.386082,24.77991,0.39,51,11.247259499999998
the,23.345331,23.504728,0.159397000000002,0,1,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196,B,0,0,5,0,okay great so thank you so much for taking the time to meet with me today i heard that you're interested in requesting a sa and a bio of your patent interest is that correct so how much were you thinking for in in terms of the buyout for your patent,5.386082,24.77991,0.39,51,11.247259499999998
buyout,23.504728,23.982922,0.1593969999999984,0,1,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196,B,0,0,5,0,okay great so thank you so much for taking the time to meet with me today i heard that you're interested in requesting a sa and a bio of your patent interest is that correct so how much were you thinking for in in terms of the buyout for your patent,5.386082,24.77991,0.39,51,11.247259499999998
for,23.982922,24.22202,0.4781939999999984,0,1,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196,B,0,0,5,0,okay great so thank you so much for taking the time to meet with me today i heard that you're interested in requesting a sa and a bio of your patent interest is that correct so how much were you thinking for in in terms of the buyout for your patent,5.386082,24.77991,0.39,51,11.247259499999998
your,24.22202,24.461113,0.239098000000002,0,1,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196,B,0,0,5,0,okay great so thank you so much for taking the time to meet with me today i heard that you're interested in requesting a sa and a bio of your patent interest is that correct so how much were you thinking for in in terms of the buyout for your patent,5.386082,24.77991,0.39,51,11.247259499999998
patent,24.461113,24.77991,0.2390930000000004,0,1,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196,B,0,0,5,0,okay great so thank you so much for taking the time to meet with me today i heard that you're interested in requesting a sa and a bio of your patent interest is that correct so how much were you thinking for in in terms of the buyout for your patent,5.386082,24.77991,0.39,51,11.247259499999998
so,25.909441,26.228546,9.040628000000002,1,0,1716394507208-35c603e4-2275-4f7b-a2bb-c2333fa0f95d-cam-audio-1716394508197,A,0,0,6,0,so i think i will very happy i could receive about half a million the on my pay yeah,25.909441,34.844414,0.4166666666666667,19,25.3446755
i,26.308323,26.467876,0.3988820000000004,1,0,1716394507208-35c603e4-2275-4f7b-a2bb-c2333fa0f95d-cam-audio-1716394508197,A,0,0,6,0,so i think i will very happy i could receive about half a million the on my pay yeah,25.909441,34.844414,0.4166666666666667,19,25.3446755
think,26.467876,26.967876,0.1595529999999989,1,0,1716394507208-35c603e4-2275-4f7b-a2bb-c2333fa0f95d-cam-audio-1716394508197,A,0,0,6,0,so i think i will very happy i could receive about half a million the on my pay yeah,25.909441,34.844414,0.4166666666666667,19,25.3446755
i,27.265642,27.50497,0.7977659999999993,1,0,1716394507208-35c603e4-2275-4f7b-a2bb-c2333fa0f95d-cam-audio-1716394508197,A,0,0,6,0,so i think i will very happy i could receive about half a million the on my pay yeah,25.909441,34.844414,0.4166666666666667,19,25.3446755
will,27.50497,27.664524,0.2393280000000004,1,0,1716394507208-35c603e4-2275-4f7b-a2bb-c2333fa0f95d-cam-audio-1716394508197,A,0,0,6,0,so i think i will very happy i could receive about half a million the on my pay yeah,25.909441,34.844414,0.4166666666666667,19,25.3446755
very,27.903854,28.22296,0.3988839999999989,1,0,1716394507208-35c603e4-2275-4f7b-a2bb-c2333fa0f95d-cam-audio-1716394508197,A,0,0,6,0,so i think i will very happy i could receive about half a million the on my pay yeah,25.909441,34.844414,0.4166666666666667,19,25.3446755
happy,28.22296,28.701618,0.3191060000000014,1,0,1716394507208-35c603e4-2275-4f7b-a2bb-c2333fa0f95d-cam-audio-1716394508197,A,0,0,6,0,so i think i will very happy i could receive about half a million the on my pay yeah,25.909441,34.844414,0.4166666666666667,19,25.3446755
i,29.260056,29.499384,1.0370959999999982,1,0,1716394507208-35c603e4-2275-4f7b-a2bb-c2333fa0f95d-cam-audio-1716394508197,A,0,0,6,0,so i think i will very happy i could receive about half a million the on my pay yeah,25.909441,34.844414,0.4166666666666667,19,25.3446755
could,29.499384,29.818491,0.2393280000000004,1,0,1716394507208-35c603e4-2275-4f7b-a2bb-c2333fa0f95d-cam-audio-1716394508197,A,0,0,6,0,so i think i will very happy i could receive about half a million the on my pay yeah,25.909441,34.844414,0.4166666666666667,19,25.3446755
receive,29.818491,30.29715,0.3191070000000024,1,0,1716394507208-35c603e4-2275-4f7b-a2bb-c2333fa0f95d-cam-audio-1716394508197,A,0,0,6,0,so i think i will very happy i could receive about half a million the on my pay yeah,25.909441,34.844414,0.4166666666666667,19,25.3446755
about,30.29715,30.79715,0.4786589999999968,1,0,1716394507208-35c603e4-2275-4f7b-a2bb-c2333fa0f95d-cam-audio-1716394508197,A,0,0,6,0,so i think i will very happy i could receive about half a million the on my pay yeah,25.909441,34.844414,0.4166666666666667,19,25.3446755
half,31.334244,31.493797,1.0370940000000033,1,0,1716394507208-35c603e4-2275-4f7b-a2bb-c2333fa0f95d-cam-audio-1716394508197,A,0,0,6,0,so i think i will very happy i could receive about half a million the on my pay yeah,25.909441,34.844414,0.4166666666666667,19,25.3446755
a,31.493797,31.733128,0.1595529999999989,1,0,1716394507208-35c603e4-2275-4f7b-a2bb-c2333fa0f95d-cam-audio-1716394508197,A,0,0,6,0,so i think i will very happy i could receive about half a million the on my pay yeah,25.909441,34.844414,0.4166666666666667,19,25.3446755
million,31.733128,32.233128,0.2393309999999999,1,0,1716394507208-35c603e4-2275-4f7b-a2bb-c2333fa0f95d-cam-audio-1716394508197,A,0,0,6,0,so i think i will very happy i could receive about half a million the on my pay yeah,25.909441,34.844414,0.4166666666666667,19,25.3446755
the,32.690445,33.190445,0.9573169999999962,1,0,1716394507208-35c603e4-2275-4f7b-a2bb-c2333fa0f95d-cam-audio-1716394508197,A,0,0,6,0,so i think i will very happy i could receive about half a million the on my pay yeah,25.909441,34.844414,0.4166666666666667,19,25.3446755
on,33.647766,33.807316,0.9573210000000004,1,0,1716394507208-35c603e4-2275-4f7b-a2bb-c2333fa0f95d-cam-audio-1716394508197,A,0,0,6,0,so i think i will very happy i could receive about half a million the on my pay yeah,25.909441,34.844414,0.4166666666666667,19,25.3446755
my,33.807316,34.2062,0.1595500000000029,1,0,1716394507208-35c603e4-2275-4f7b-a2bb-c2333fa0f95d-cam-audio-1716394508197,A,0,0,6,0,so i think i will very happy i could receive about half a million the on my pay yeah,25.909441,34.844414,0.4166666666666667,19,25.3446755
pay,34.2062,34.44553,0.3988840000000024,1,0,1716394507208-35c603e4-2275-4f7b-a2bb-c2333fa0f95d-cam-audio-1716394508197,A,0,0,6,0,so i think i will very happy i could receive about half a million the on my pay yeah,25.909441,34.844414,0.4166666666666667,19,25.3446755
yeah,34.605083,34.844414,0.3988829999999979,1,0,1716394507208-35c603e4-2275-4f7b-a2bb-c2333fa0f95d-cam-audio-1716394508197,A,0,0,6,0,so i think i will very happy i could receive about half a million the on my pay yeah,25.909441,34.844414,0.4166666666666667,19,25.3446755
okay,37.814056,37.973953,13.352943,0,1,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196,B,0,0,7,0,okay well i think we could offer you around twenty five percent of the patent portfolio how does that sound,37.814056,50.774437,0.45,20,36.329235
well,39.17317,39.492958,1.3591139999999982,0,1,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196,B,0,0,7,0,okay well i think we could offer you around twenty five percent of the patent portfolio how does that sound,37.814056,50.774437,0.45,20,36.329235
i,40.212486,40.292435,1.0393159999999997,0,1,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196,B,0,0,7,0,okay well i think we could offer you around twenty five percent of the patent portfolio how does that sound,37.814056,50.774437,0.45,20,36.329235
think,40.292435,40.77212,0.0799489999999991,0,1,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196,B,0,0,7,0,okay well i think we could offer you around twenty five percent of the patent portfolio how does that sound,37.814056,50.774437,0.45,20,36.329235
we,40.77212,40.932014,0.4796850000000034,0,1,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196,B,0,0,7,0,okay well i think we could offer you around twenty five percent of the patent portfolio how does that sound,37.814056,50.774437,0.45,20,36.329235
could,40.932014,41.331753,0.1598940000000013,0,1,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196,B,0,0,7,0,okay well i think we could offer you around twenty five percent of the patent portfolio how does that sound,37.814056,50.774437,0.45,20,36.329235
offer,41.331753,41.73149,0.3997389999999967,0,1,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196,B,0,0,7,0,okay well i think we could offer you around twenty five percent of the patent portfolio how does that sound,37.814056,50.774437,0.45,20,36.329235
you,41.73149,42.23149,0.3997370000000018,0,1,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196,B,0,0,7,0,okay well i think we could offer you around twenty five percent of the patent portfolio how does that sound,37.814056,50.774437,0.45,20,36.329235
around,43.250496,43.750496,1.5190059999999974,0,1,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196,B,0,0,7,0,okay well i think we could offer you around twenty five percent of the patent portfolio how does that sound,37.814056,50.774437,0.45,20,36.329235
twenty,44.304565,44.624065,1.0540689999999984,0,1,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196,B,0,0,7,0,okay well i think we could offer you around twenty five percent of the patent portfolio how does that sound,37.814056,50.774437,0.45,20,36.329235
five,44.624065,45.103313,0.319500000000005,0,1,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196,B,0,0,7,0,okay well i think we could offer you around twenty five percent of the patent portfolio how does that sound,37.814056,50.774437,0.45,20,36.329235
