Word,Start Time,End Time,start_time_diff,Speaker_A,Speaker_B,SourceFile,Speaker,Backchannel,Overlap,Turn,Contested,Sent,Turn Start,Turn End,Sentiment,word_count,Time_Boundary
think,17.499157,17.579052,0.159790000000001,0,1,1716394969549-d5b780f2-c518-46ee-bdc1-835354451fe2-cam-audio-1716394969944,B,0,0,2,0,how are you i'm doing alright thank you alright so i think guess we got a negotiator here so let's just start out here how does fifty percent of the ip so about the a hundred and thirty seven thousand five hundred dollars sound to you as well as ed your your six months sum somatic at a rate of think it's like what it like where is it here i apologize a ten thousand dollars a month for those six months so sixty thousand top of the hundred and thirty seven so about a hundred and ninety lola shy or two hundred thousand,11.100457,58.990635,0.1,104,34.892916
guess,17.579052,17.738842,0.0798950000000005,0,1,1716394969549-d5b780f2-c518-46ee-bdc1-835354451fe2-cam-audio-1716394969944,B,0,0,2,0,how are you i'm doing alright thank you alright so i think guess we got a negotiator here so let's just start out here how does fifty percent of the ip so about the a hundred and thirty seven thousand five hundred dollars sound to you as well as ed your your six months sum somatic at a rate of think it's like what it like where is it here i apologize a ten thousand dollars a month for those six months so sixty thousand top of the hundred and thirty seven so about a hundred and ninety lola shy or two hundred thousand,11.100457,58.990635,0.1,104,34.892916
we,17.738842,17.818737,0.159790000000001,0,1,1716394969549-d5b780f2-c518-46ee-bdc1-835354451fe2-cam-audio-1716394969944,B,0,0,2,0,how are you i'm doing alright thank you alright so i think guess we got a negotiator here so let's just start out here how does fifty percent of the ip so about the a hundred and thirty seven thousand five hundred dollars sound to you as well as ed your your six months sum somatic at a rate of think it's like what it like where is it here i apologize a ten thousand dollars a month for those six months so sixty thousand top of the hundred and thirty seven so about a hundred and ninety lola shy or two hundred thousand,11.100457,58.990635,0.1,104,34.892916
got,17.818737,17.978525,0.0798949999999969,0,1,1716394969549-d5b780f2-c518-46ee-bdc1-835354451fe2-cam-audio-1716394969944,B,0,0,2,0,how are you i'm doing alright thank you alright so i think guess we got a negotiator here so let's just start out here how does fifty percent of the ip so about the a hundred and thirty seven thousand five hundred dollars sound to you as well as ed your your six months sum somatic at a rate of think it's like what it like where is it here i apologize a ten thousand dollars a month for those six months so sixty thousand top of the hundred and thirty seven so about a hundred and ninety lola shy or two hundred thousand,11.100457,58.990635,0.1,104,34.892916
a,17.978525,18.457893,0.1597880000000024,0,1,1716394969549-d5b780f2-c518-46ee-bdc1-835354451fe2-cam-audio-1716394969944,B,0,0,2,0,how are you i'm doing alright thank you alright so i think guess we got a negotiator here so let's just start out here how does fifty percent of the ip so about the a hundred and thirty seven thousand five hundred dollars sound to you as well as ed your your six months sum somatic at a rate of think it's like what it like where is it here i apologize a ten thousand dollars a month for those six months so sixty thousand top of the hundred and thirty seven so about a hundred and ninety lola shy or two hundred thousand,11.100457,58.990635,0.1,104,34.892916
negotiator,18.457893,18.777473,0.4793679999999973,0,1,1716394969549-d5b780f2-c518-46ee-bdc1-835354451fe2-cam-audio-1716394969944,B,0,0,2,0,how are you i'm doing alright thank you alright so i think guess we got a negotiator here so let's just start out here how does fifty percent of the ip so about the a hundred and thirty seven thousand five hundred dollars sound to you as well as ed your your six months sum somatic at a rate of think it's like what it like where is it here i apologize a ten thousand dollars a month for those six months so sixty thousand top of the hundred and thirty seven so about a hundred and ninety lola shy or two hundred thousand,11.100457,58.990635,0.1,104,34.892916
here,18.777473,19.017159,0.319580000000002,0,1,1716394969549-d5b780f2-c518-46ee-bdc1-835354451fe2-cam-audio-1716394969944,B,0,0,2,0,how are you i'm doing alright thank you alright so i think guess we got a negotiator here so let's just start out here how does fifty percent of the ip so about the a hundred and thirty seven thousand five hundred dollars sound to you as well as ed your your six months sum somatic at a rate of think it's like what it like where is it here i apologize a ten thousand dollars a month for those six months so sixty thousand top of the hundred and thirty seven so about a hundred and ninety lola shy or two hundred thousand,11.100457,58.990635,0.1,104,34.892916
so,23.651052,23.81084,4.873578999999999,0,1,1716394969549-d5b780f2-c518-46ee-bdc1-835354451fe2-cam-audio-1716394969944,B,0,0,2,0,how are you i'm doing alright thank you alright so i think guess we got a negotiator here so let's just start out here how does fifty percent of the ip so about the a hundred and thirty seven thousand five hundred dollars sound to you as well as ed your your six months sum somatic at a rate of think it's like what it like where is it here i apologize a ten thousand dollars a month for those six months so sixty thousand top of the hundred and thirty seven so about a hundred and ninety lola shy or two hundred thousand,11.100457,58.990635,0.1,104,34.892916
let's,23.81084,24.050526,0.1597879999999989,0,1,1716394969549-d5b780f2-c518-46ee-bdc1-835354451fe2-cam-audio-1716394969944,B,0,0,2,0,how are you i'm doing alright thank you alright so i think guess we got a negotiator here so let's just start out here how does fifty percent of the ip so about the a hundred and thirty seven thousand five hundred dollars sound to you as well as ed your your six months sum somatic at a rate of think it's like what it like where is it here i apologize a ten thousand dollars a month for those six months so sixty thousand top of the hundred and thirty seven so about a hundred and ninety lola shy or two hundred thousand,11.100457,58.990635,0.1,104,34.892916
just,24.050526,24.29021,0.2396860000000025,0,1,1716394969549-d5b780f2-c518-46ee-bdc1-835354451fe2-cam-audio-1716394969944,B,0,0,2,0,how are you i'm doing alright thank you alright so i think guess we got a negotiator here so let's just start out here how does fifty percent of the ip so about the a hundred and thirty seven thousand five hundred dollars sound to you as well as ed your your six months sum somatic at a rate of think it's like what it like where is it here i apologize a ten thousand dollars a month for those six months so sixty thousand top of the hundred and thirty seven so about a hundred and ninety lola shy or two hundred thousand,11.100457,58.990635,0.1,104,34.892916
start,24.29021,24.529894,0.2396839999999969,0,1,1716394969549-d5b780f2-c518-46ee-bdc1-835354451fe2-cam-audio-1716394969944,B,0,0,2,0,how are you i'm doing alright thank you alright so i think guess we got a negotiator here so let's just start out here how does fifty percent of the ip so about the a hundred and thirty seven thousand five hundred dollars sound to you as well as ed your your six months sum somatic at a rate of think it's like what it like where is it here i apologize a ten thousand dollars a month for those six months so sixty thousand top of the hundred and thirty seven so about a hundred and ninety lola shy or two hundred thousand,11.100457,58.990635,0.1,104,34.892916
out,24.529894,24.769579,0.2396840000000004,0,1,1716394969549-d5b780f2-c518-46ee-bdc1-835354451fe2-cam-audio-1716394969944,B,0,0,2,0,how are you i'm doing alright thank you alright so i think guess we got a negotiator here so let's just start out here how does fifty percent of the ip so about the a hundred and thirty seven thousand five hundred dollars sound to you as well as ed your your six months sum somatic at a rate of think it's like what it like where is it here i apologize a ten thousand dollars a month for those six months so sixty thousand top of the hundred and thirty seven so about a hundred and ninety lola shy or two hundred thousand,11.100457,58.990635,0.1,104,34.892916
here,24.769579,24.929367,0.2396850000000014,0,1,1716394969549-d5b780f2-c518-46ee-bdc1-835354451fe2-cam-audio-1716394969944,B,0,0,2,0,how are you i'm doing alright thank you alright so i think guess we got a negotiator here so let's just start out here how does fifty percent of the ip so about the a hundred and thirty seven thousand five hundred dollars sound to you as well as ed your your six months sum somatic at a rate of think it's like what it like where is it here i apologize a ten thousand dollars a month for those six months so sixty thousand top of the hundred and thirty seven so about a hundred and ninety lola shy or two hundred thousand,11.100457,58.990635,0.1,104,34.892916
how,28.618448,29.016724,3.848869000000001,0,1,1716394969549-d5b780f2-c518-46ee-bdc1-835354451fe2-cam-audio-1716394969944,B,0,0,2,0,how are you i'm doing alright thank you alright so i think guess we got a negotiator here so let's just start out here how does fifty percent of the ip so about the a hundred and thirty seven thousand five hundred dollars sound to you as well as ed your your six months sum somatic at a rate of think it's like what it like where is it here i apologize a ten thousand dollars a month for those six months so sixty thousand top of the hundred and thirty seven so about a hundred and ninety lola shy or two hundred thousand,11.100457,58.990635,0.1,104,34.892916
does,29.016724,29.516724,0.3982759999999992,0,1,1716394969549-d5b780f2-c518-46ee-bdc1-835354451fe2-cam-audio-1716394969944,B,0,0,2,0,how are you i'm doing alright thank you alright so i think guess we got a negotiator here so let's just start out here how does fifty percent of the ip so about the a hundred and thirty seven thousand five hundred dollars sound to you as well as ed your your six months sum somatic at a rate of think it's like what it like where is it here i apologize a ten thousand dollars a month for those six months so sixty thousand top of the hundred and thirty seven so about a hundred and ninety lola shy or two hundred thousand,11.100457,58.990635,0.1,104,34.892916
fifty,30.609827,31.109827,1.5931029999999993,0,1,1716394969549-d5b780f2-c518-46ee-bdc1-835354451fe2-cam-audio-1716394969944,B,0,0,2,0,how are you i'm doing alright thank you alright so i think guess we got a negotiator here so let's just start out here how does fifty percent of the ip so about the a hundred and thirty seven thousand five hundred dollars sound to you as well as ed your your six months sum somatic at a rate of think it's like what it like where is it here i apologize a ten thousand dollars a month for those six months so sixty thousand top of the hundred and thirty seven so about a hundred and ninety lola shy or two hundred thousand,11.100457,58.990635,0.1,104,34.892916
percent,31.167414,31.40638,0.5575870000000016,0,1,1716394969549-d5b780f2-c518-46ee-bdc1-835354451fe2-cam-audio-1716394969944,B,0,0,2,0,how are you i'm doing alright thank you alright so i think guess we got a negotiator here so let's just start out here how does fifty percent of the ip so about the a hundred and thirty seven thousand five hundred dollars sound to you as well as ed your your six months sum somatic at a rate of think it's like what it like where is it here i apologize a ten thousand dollars a month for those six months so sixty thousand top of the hundred and thirty seven so about a hundred and ninety lola shy or two hundred thousand,11.100457,58.990635,0.1,104,34.892916
of,31.40638,31.486034,0.2389659999999978,0,1,1716394969549-d5b780f2-c518-46ee-bdc1-835354451fe2-cam-audio-1716394969944,B,0,0,2,0,how are you i'm doing alright thank you alright so i think guess we got a negotiator here so let's just start out here how does fifty percent of the ip so about the a hundred and thirty seven thousand five hundred dollars sound to you as well as ed your your six months sum somatic at a rate of think it's like what it like where is it here i apologize a ten thousand dollars a month for those six months so sixty thousand top of the hundred and thirty seven so about a hundred and ninety lola shy or two hundred thousand,11.100457,58.990635,0.1,104,34.892916
the,31.486034,31.645346,0.0796540000000014,0,1,1716394969549-d5b780f2-c518-46ee-bdc1-835354451fe2-cam-audio-1716394969944,B,0,0,2,0,how are you i'm doing alright thank you alright so i think guess we got a negotiator here so let's just start out here how does fifty percent of the ip so about the a hundred and thirty seven thousand five hundred dollars sound to you as well as ed your your six months sum somatic at a rate of think it's like what it like where is it here i apologize a ten thousand dollars a month for those six months so sixty thousand top of the hundred and thirty seven so about a hundred and ninety lola shy or two hundred thousand,11.100457,58.990635,0.1,104,34.892916
ip,32.123276,32.441895,0.637241999999997,0,1,1716394969549-d5b780f2-c518-46ee-bdc1-835354451fe2-cam-audio-1716394969944,B,0,0,2,0,how are you i'm doing alright thank you alright so i think guess we got a negotiator here so let's just start out here how does fifty percent of the ip so about the a hundred and thirty seven thousand five hundred dollars sound to you as well as ed your your six months sum somatic at a rate of think it's like what it like where is it here i apologize a ten thousand dollars a month for those six months so sixty thousand top of the hundred and thirty seven so about a hundred and ninety lola shy or two hundred thousand,11.100457,58.990635,0.1,104,34.892916
so,32.760517,33.260517,0.637241000000003,0,1,1716394969549-d5b780f2-c518-46ee-bdc1-835354451fe2-cam-audio-1716394969944,B,0,0,2,0,how are you i'm doing alright thank you alright so i think guess we got a negotiator here so let's just start out here how does fifty percent of the ip so about the a hundred and thirty seven thousand five hundred dollars sound to you as well as ed your your six months sum somatic at a rate of think it's like what it like where is it here i apologize a ten thousand dollars a month for those six months so sixty thousand top of the hundred and thirty seven so about a hundred and ninety lola shy or two hundred thousand,11.100457,58.990635,0.1,104,34.892916
about,33.39776,33.636726,0.637242999999998,0,1,1716394969549-d5b780f2-c518-46ee-bdc1-835354451fe2-cam-audio-1716394969944,B,0,0,2,0,how are you i'm doing alright thank you alright so i think guess we got a negotiator here so let's just start out here how does fifty percent of the ip so about the a hundred and thirty seven thousand five hundred dollars sound to you as well as ed your your six months sum somatic at a rate of think it's like what it like where is it here i apologize a ten thousand dollars a month for those six months so sixty thousand top of the hundred and thirty seven so about a hundred and ninety lola shy or two hundred thousand,11.100457,58.990635,0.1,104,34.892916
the,33.636726,33.716377,0.2389660000000049,0,1,1716394969549-d5b780f2-c518-46ee-bdc1-835354451fe2-cam-audio-1716394969944,B,0,0,2,0,how are you i'm doing alright thank you alright so i think guess we got a negotiator here so let's just start out here how does fifty percent of the ip so about the a hundred and thirty seven thousand five hundred dollars sound to you as well as ed your your six months sum somatic at a rate of think it's like what it like where is it here i apologize a ten thousand dollars a month for those six months so sixty thousand top of the hundred and thirty seven so about a hundred and ninety lola shy or two hundred thousand,11.100457,58.990635,0.1,104,34.892916
a,33.716377,33.87569,0.0796509999999983,0,1,1716394969549-d5b780f2-c518-46ee-bdc1-835354451fe2-cam-audio-1716394969944,B,0,0,2,0,how are you i'm doing alright thank you alright so i think guess we got a negotiator here so let's just start out here how does fifty percent of the ip so about the a hundred and thirty seven thousand five hundred dollars sound to you as well as ed your your six months sum somatic at a rate of think it's like what it like where is it here i apologize a ten thousand dollars a month for those six months so sixty thousand top of the hundred and thirty seven so about a hundred and ninety lola shy or two hundred thousand,11.100457,58.990635,0.1,104,34.892916
hundred,33.87569,34.114655,0.1593129999999973,0,1,1716394969549-d5b780f2-c518-46ee-bdc1-835354451fe2-cam-audio-1716394969944,B,0,0,2,0,how are you i'm doing alright thank you alright so i think guess we got a negotiator here so let's just start out here how does fifty percent of the ip so about the a hundred and thirty seven thousand five hundred dollars sound to you as well as ed your your six months sum somatic at a rate of think it's like what it like where is it here i apologize a ten thousand dollars a month for those six months so sixty thousand top of the hundred and thirty seven so about a hundred and ninety lola shy or two hundred thousand,11.100457,58.990635,0.1,104,34.892916
and,34.114655,34.273964,0.2389650000000003,0,1,1716394969549-d5b780f2-c518-46ee-bdc1-835354451fe2-cam-audio-1716394969944,B,0,0,2,0,how are you i'm doing alright thank you alright so i think guess we got a negotiator here so let's just start out here how does fifty percent of the ip so about the a hundred and thirty seven thousand five hundred dollars sound to you as well as ed your your six months sum somatic at a rate of think it's like what it like where is it here i apologize a ten thousand dollars a month for those six months so sixty thousand top of the hundred and thirty seven so about a hundred and ninety lola shy or two hundred thousand,11.100457,58.990635,0.1,104,34.892916
thirty,34.273964,34.67224,0.1593090000000003,0,1,1716394969549-d5b780f2-c518-46ee-bdc1-835354451fe2-cam-audio-1716394969944,B,0,0,2,0,how are you i'm doing alright thank you alright so i think guess we got a negotiator here so let's just start out here how does fifty percent of the ip so about the a hundred and thirty seven thousand five hundred dollars sound to you as well as ed your your six months sum somatic at a rate of think it's like what it like where is it here i apologize a ten thousand dollars a month for those six months so sixty thousand top of the hundred and thirty seven so about a hundred and ninety lola shy or two hundred thousand,11.100457,58.990635,0.1,104,34.892916
seven,34.67224,34.99086,0.3982760000000027,0,1,1716394969549-d5b780f2-c518-46ee-bdc1-835354451fe2-cam-audio-1716394969944,B,0,0,2,0,how are you i'm doing alright thank you alright so i think guess we got a negotiator here so let's just start out here how does fifty percent of the ip so about the a hundred and thirty seven thousand five hundred dollars sound to you as well as ed your your six months sum somatic at a rate of think it's like what it like where is it here i apologize a ten thousand dollars a month for those six months so sixty thousand top of the hundred and thirty seven so about a hundred and ninety lola shy or two hundred thousand,11.100457,58.990635,0.1,104,34.892916
thousand,34.99086,35.468792,0.3186199999999957,0,1,1716394969549-d5b780f2-c518-46ee-bdc1-835354451fe2-cam-audio-1716394969944,B,0,0,2,0,how are you i'm doing alright thank you alright so i think guess we got a negotiator here so let's just start out here how does fifty percent of the ip so about the a hundred and thirty seven thousand five hundred dollars sound to you as well as ed your your six months sum somatic at a rate of think it's like what it like where is it here i apologize a ten thousand dollars a month for those six months so sixty thousand top of the hundred and thirty seven so about a hundred and ninety lola shy or two hundred thousand,11.100457,58.990635,0.1,104,34.892916
five,35.468792,35.70776,0.4779320000000027,0,1,1716394969549-d5b780f2-c518-46ee-bdc1-835354451fe2-cam-audio-1716394969944,B,0,0,2,0,how are you i'm doing alright thank you alright so i think guess we got a negotiator here so let's just start out here how does fifty percent of the ip so about the a hundred and thirty seven thousand five hundred dollars sound to you as well as ed your your six months sum somatic at a rate of think it's like what it like where is it here i apologize a ten thousand dollars a month for those six months so sixty thousand top of the hundred and thirty seven so about a hundred and ninety lola shy or two hundred thousand,11.100457,58.990635,0.1,104,34.892916
hundred,35.70776,36.02638,0.2389679999999998,0,1,1716394969549-d5b780f2-c518-46ee-bdc1-835354451fe2-cam-audio-1716394969944,B,0,0,2,0,how are you i'm doing alright thank you alright so i think guess we got a negotiator here so let's just start out here how does fifty percent of the ip so about the a hundred and thirty seven thousand five hundred dollars sound to you as well as ed your your six months sum somatic at a rate of think it's like what it like where is it here i apologize a ten thousand dollars a month for those six months so sixty thousand top of the hundred and thirty seven so about a hundred and ninety lola shy or two hundred thousand,11.100457,58.990635,0.1,104,34.892916
dollars,36.02638,36.52638,0.3186200000000028,0,1,1716394969549-d5b780f2-c518-46ee-bdc1-835354451fe2-cam-audio-1716394969944,B,0,0,2,0,how are you i'm doing alright thank you alright so i think guess we got a negotiator here so let's just start out here how does fifty percent of the ip so about the a hundred and thirty seven thousand five hundred dollars sound to you as well as ed your your six months sum somatic at a rate of think it's like what it like where is it here i apologize a ten thousand dollars a month for those six months so sixty thousand top of the hundred and thirty seven so about a hundred and ninety lola shy or two hundred thousand,11.100457,58.990635,0.1,104,34.892916
sound,36.583965,36.82293,0.557584999999996,0,1,1716394969549-d5b780f2-c518-46ee-bdc1-835354451fe2-cam-audio-1716394969944,B,0,0,2,0,how are you i'm doing alright thank you alright so i think guess we got a negotiator here so let's just start out here how does fifty percent of the ip so about the a hundred and thirty seven thousand five hundred dollars sound to you as well as ed your your six months sum somatic at a rate of think it's like what it like where is it here i apologize a ten thousand dollars a month for those six months so sixty thousand top of the hundred and thirty seven so about a hundred and ninety lola shy or two hundred thousand,11.100457,58.990635,0.1,104,34.892916
to,36.82293,37.061897,0.2389650000000003,0,1,1716394969549-d5b780f2-c518-46ee-bdc1-835354451fe2-cam-audio-1716394969944,B,0,0,2,0,how are you i'm doing alright thank you alright so i think guess we got a negotiator here so let's just start out here how does fifty percent of the ip so about the a hundred and thirty seven thousand five hundred dollars sound to you as well as ed your your six months sum somatic at a rate of think it's like what it like where is it here i apologize a ten thousand dollars a month for those six months so sixty thousand top of the hundred and thirty seven so about a hundred and ninety lola shy or two hundred thousand,11.100457,58.990635,0.1,104,34.892916
you,37.061897,37.30086,0.2389670000000023,0,1,1716394969549-d5b780f2-c518-46ee-bdc1-835354451fe2-cam-audio-1716394969944,B,0,0,2,0,how are you i'm doing alright thank you alright so i think guess we got a negotiator here so let's just start out here how does fifty percent of the ip so about the a hundred and thirty seven thousand five hundred dollars sound to you as well as ed your your six months sum somatic at a rate of think it's like what it like where is it here i apologize a ten thousand dollars a month for those six months so sixty thousand top of the hundred and thirty seven so about a hundred and ninety lola shy or two hundred thousand,11.100457,58.990635,0.1,104,34.892916
as,38.33638,38.655,1.2744829999999965,0,1,1716394969549-d5b780f2-c518-46ee-bdc1-835354451fe2-cam-audio-1716394969944,B,0,0,2,0,how are you i'm doing alright thank you alright so i think guess we got a negotiator here so let's just start out here how does fifty percent of the ip so about the a hundred and thirty seven thousand five hundred dollars sound to you as well as ed your your six months sum somatic at a rate of think it's like what it like where is it here i apologize a ten thousand dollars a month for those six months so sixty thousand top of the hundred and thirty seven so about a hundred and ninety lola shy or two hundred thousand,11.100457,58.990635,0.1,104,34.892916
well,38.655,38.97362,0.3186200000000028,0,1,1716394969549-d5b780f2-c518-46ee-bdc1-835354451fe2-cam-audio-1716394969944,B,0,0,2,0,how are you i'm doing alright thank you alright so i think guess we got a negotiator here so let's just start out here how does fifty percent of the ip so about the a hundred and thirty seven thousand five hundred dollars sound to you as well as ed your your six months sum somatic at a rate of think it's like what it like where is it here i apologize a ten thousand dollars a month for those six months so sixty thousand top of the hundred and thirty seven so about a hundred and ninety lola shy or two hundred thousand,11.100457,58.990635,0.1,104,34.892916
