Word,Start Time,End Time,start_time_diff,Speaker_A,Speaker_B,SourceFile,Speaker,Backchannel,Overlap,Turn,Contested,Sent,Turn Start,Turn End,Sentiment,word_count,Time_Boundary
i,14.291503,14.3712435,0.3189640000000011,1,0,1716395231615-a8955554-de44-41f4-8edf-5b8ab8e7ac3d-cam-audio-1716395232654,Both,0,1,3,1,i can hear cool you i can can hear hear it me too,14.291503,15.707098,0.35,13,14.321502500000001
can,14.3712435,14.5307255,0.0797404999999997,1,0,1716395231615-a8955554-de44-41f4-8edf-5b8ab8e7ac3d-cam-audio-1716395232654,Both,0,0,3,1,i can hear cool you i can can hear hear it me too,14.291503,15.707098,0.35,13,14.321502500000001
hear,14.5307255,14.610466,0.1594820000000005,1,0,1716395231615-a8955554-de44-41f4-8edf-5b8ab8e7ac3d-cam-audio-1716395232654,Both,0,0,3,1,i can hear cool you i can can hear hear it me too,14.291503,15.707098,0.35,13,14.321502500000001
cool,14.590725,14.750207,0.3189640000000011,0,1,1716395231615-961ed5b1-3b88-479a-8631-477d1f07b6ad-cam-audio-1716395233841,Both,0,1,3,1,i can hear cool you i can can hear hear it me too,14.291503,15.707098,0.35,13,14.321502500000001
you,14.610466,14.92943,0.0797404999999997,1,0,1716395231615-a8955554-de44-41f4-8edf-5b8ab8e7ac3d-cam-audio-1716395232654,Both,0,1,3,1,i can hear cool you i can can hear hear it me too,14.291503,15.707098,0.35,13,14.321502500000001
i,14.909689,15.069171,0.3189639999999993,0,1,1716395231615-961ed5b1-3b88-479a-8631-477d1f07b6ad-cam-audio-1716395233841,Both,0,1,3,1,i can hear cool you i can can hear hear it me too,14.291503,15.707098,0.35,13,14.321502500000001
can,14.92943,15.248394,0.3189639999999993,1,0,1716395231615-a8955554-de44-41f4-8edf-5b8ab8e7ac3d-cam-audio-1716395232654,Both,0,1,3,1,i can hear cool you i can can hear hear it me too,14.291503,15.707098,0.35,13,14.321502500000001
can,15.069171,15.228653,0.1594820000000005,0,1,1716395231615-961ed5b1-3b88-479a-8631-477d1f07b6ad-cam-audio-1716395233841,Both,0,1,3,1,i can hear cool you i can can hear hear it me too,14.291503,15.707098,0.35,13,14.321502500000001
hear,15.228653,15.3083935,0.1594819999999988,0,1,1716395231615-961ed5b1-3b88-479a-8631-477d1f07b6ad-cam-audio-1716395233841,Both,0,0,3,1,i can hear cool you i can can hear hear it me too,14.291503,15.707098,0.35,13,14.321502500000001
hear,15.248394,15.328135,0.3189639999999993,1,0,1716395231615-a8955554-de44-41f4-8edf-5b8ab8e7ac3d-cam-audio-1716395232654,Both,0,1,3,1,i can hear cool you i can can hear hear it me too,14.291503,15.707098,0.35,13,14.321502500000001
it,15.3083935,15.4678755,0.0797404999999997,0,1,1716395231615-961ed5b1-3b88-479a-8631-477d1f07b6ad-cam-audio-1716395233841,Both,0,1,3,1,i can hear cool you i can can hear hear it me too,14.291503,15.707098,0.35,13,14.321502500000001
me,15.328135,15.487617,0.0797410000000002,1,0,1716395231615-a8955554-de44-41f4-8edf-5b8ab8e7ac3d-cam-audio-1716395232654,Both,0,1,3,1,i can hear cool you i can can hear hear it me too,14.291503,15.707098,0.35,13,14.321502500000001
too,15.4678755,15.707098,0.1594820000000005,0,1,1716395231615-961ed5b1-3b88-479a-8631-477d1f07b6ad-cam-audio-1716395233841,Both,0,1,3,1,i can hear cool you i can can hear hear it me too,14.291503,15.707098,0.35,13,14.321502500000001
yeah,16.763472,17.002695,1.4353370000000003,1,0,1716395231615-a8955554-de44-41f4-8edf-5b8ab8e7ac3d-cam-audio-1716395232654,A,0,0,4,0,yeah is there a thing about who has to start this,16.763472,23.46171,0.0,11,16.235285
is,21.468185,21.627668,4.704712999999998,1,0,1716395231615-a8955554-de44-41f4-8edf-5b8ab8e7ac3d-cam-audio-1716395232654,A,0,0,4,0,yeah is there a thing about who has to start this,16.763472,23.46171,0.0,11,16.235285
there,21.627668,21.787151,0.1594830000000016,1,0,1716395231615-a8955554-de44-41f4-8edf-5b8ab8e7ac3d-cam-audio-1716395232654,A,0,0,4,0,yeah is there a thing about who has to start this,16.763472,23.46171,0.0,11,16.235285
a,21.787151,21.946632,0.1594830000000016,1,0,1716395231615-a8955554-de44-41f4-8edf-5b8ab8e7ac3d-cam-audio-1716395232654,A,0,0,4,0,yeah is there a thing about who has to start this,16.763472,23.46171,0.0,11,16.235285
thing,21.946632,22.185856,0.1594809999999995,1,0,1716395231615-a8955554-de44-41f4-8edf-5b8ab8e7ac3d-cam-audio-1716395232654,A,0,0,4,0,yeah is there a thing about who has to start this,16.763472,23.46171,0.0,11,16.235285
about,22.185856,22.42508,0.2392240000000001,1,0,1716395231615-a8955554-de44-41f4-8edf-5b8ab8e7ac3d-cam-audio-1716395232654,A,0,0,4,0,yeah is there a thing about who has to start this,16.763472,23.46171,0.0,11,16.235285
who,22.42508,22.504818,0.2392240000000001,1,0,1716395231615-a8955554-de44-41f4-8edf-5b8ab8e7ac3d-cam-audio-1716395232654,A,0,0,4,0,yeah is there a thing about who has to start this,16.763472,23.46171,0.0,11,16.235285
has,22.504818,22.6643,0.0797379999999989,1,0,1716395231615-a8955554-de44-41f4-8edf-5b8ab8e7ac3d-cam-audio-1716395232654,A,0,0,4,0,yeah is there a thing about who has to start this,16.763472,23.46171,0.0,11,16.235285
to,22.6643,22.903522,0.1594820000000005,1,0,1716395231615-a8955554-de44-41f4-8edf-5b8ab8e7ac3d-cam-audio-1716395232654,A,0,0,4,0,yeah is there a thing about who has to start this,16.763472,23.46171,0.0,11,16.235285
start,22.903522,23.222488,0.239221999999998,1,0,1716395231615-a8955554-de44-41f4-8edf-5b8ab8e7ac3d-cam-audio-1716395232654,A,0,0,4,0,yeah is there a thing about who has to start this,16.763472,23.46171,0.0,11,16.235285
this,23.222488,23.46171,0.3189659999999996,1,0,1716395231615-a8955554-de44-41f4-8edf-5b8ab8e7ac3d-cam-audio-1716395232654,A,0,0,4,0,yeah is there a thing about who has to start this,16.763472,23.46171,0.0,11,16.235285
not,23.920414,24.159637,8.452538500000001,0,1,1716395231615-961ed5b1-3b88-479a-8631-477d1f07b6ad-cam-audio-1716395233841,B,0,0,5,0,not yet i'm just reading some stuff on this side i seen this earlier,23.920414,28.146683,0.0,14,23.691062000000002
yet,24.159637,24.319118,0.239222999999999,0,1,1716395231615-961ed5b1-3b88-479a-8631-477d1f07b6ad-cam-audio-1716395233841,B,0,0,5,0,not yet i'm just reading some stuff on this side i seen this earlier,23.920414,28.146683,0.0,14,23.691062000000002
i'm,24.638083,24.797565,0.4784460000000017,0,1,1716395231615-961ed5b1-3b88-479a-8631-477d1f07b6ad-cam-audio-1716395233841,B,0,0,5,0,not yet i'm just reading some stuff on this side i seen this earlier,23.920414,28.146683,0.0,14,23.691062000000002
just,24.797565,25.036787,0.159481999999997,0,1,1716395231615-961ed5b1-3b88-479a-8631-477d1f07b6ad-cam-audio-1716395233841,B,0,0,5,0,not yet i'm just reading some stuff on this side i seen this earlier,23.920414,28.146683,0.0,14,23.691062000000002
reading,25.036787,25.435493,0.2392220000000016,0,1,1716395231615-961ed5b1-3b88-479a-8631-477d1f07b6ad-cam-audio-1716395233841,B,0,0,5,0,not yet i'm just reading some stuff on this side i seen this earlier,23.920414,28.146683,0.0,14,23.691062000000002
some,25.435493,25.754456,0.3987060000000006,0,1,1716395231615-961ed5b1-3b88-479a-8631-477d1f07b6ad-cam-audio-1716395233841,B,0,0,5,0,not yet i'm just reading some stuff on this side i seen this earlier,23.920414,28.146683,0.0,14,23.691062000000002
stuff,25.754456,25.99368,0.3189630000000001,0,1,1716395231615-961ed5b1-3b88-479a-8631-477d1f07b6ad-cam-audio-1716395233841,B,0,0,5,0,not yet i'm just reading some stuff on this side i seen this earlier,23.920414,28.146683,0.0,14,23.691062000000002
on,25.99368,26.15316,0.2392240000000001,0,1,1716395231615-961ed5b1-3b88-479a-8631-477d1f07b6ad-cam-audio-1716395233841,B,0,0,5,0,not yet i'm just reading some stuff on this side i seen this earlier,23.920414,28.146683,0.0,14,23.691062000000002
this,26.15316,26.472124,0.1594799999999985,0,1,1716395231615-961ed5b1-3b88-479a-8631-477d1f07b6ad-cam-audio-1716395233841,B,0,0,5,0,not yet i'm just reading some stuff on this side i seen this earlier,23.920414,28.146683,0.0,14,23.691062000000002
side,26.472124,26.711346,0.3189640000000011,0,1,1716395231615-961ed5b1-3b88-479a-8631-477d1f07b6ad-cam-audio-1716395233841,B,0,0,5,0,not yet i'm just reading some stuff on this side i seen this earlier,23.920414,28.146683,0.0,14,23.691062000000002
i,26.95057,27.269533,0.4784459999999981,0,1,1716395231615-961ed5b1-3b88-479a-8631-477d1f07b6ad-cam-audio-1716395233841,B,0,0,5,0,not yet i'm just reading some stuff on this side i seen this earlier,23.920414,28.146683,0.0,14,23.691062000000002
seen,27.269533,27.429016,0.3189630000000001,0,1,1716395231615-961ed5b1-3b88-479a-8631-477d1f07b6ad-cam-audio-1716395233841,B,0,0,5,0,not yet i'm just reading some stuff on this side i seen this earlier,23.920414,28.146683,0.0,14,23.691062000000002
this,27.429016,27.66824,0.1594830000000016,0,1,1716395231615-961ed5b1-3b88-479a-8631-477d1f07b6ad-cam-audio-1716395233841,B,0,0,5,0,not yet i'm just reading some stuff on this side i seen this earlier,23.920414,28.146683,0.0,14,23.691062000000002
earlier,27.66824,28.146683,0.2392240000000001,0,1,1716395231615-961ed5b1-3b88-479a-8631-477d1f07b6ad-cam-audio-1716395233841,B,0,0,5,0,not yet i'm just reading some stuff on this side i seen this earlier,23.920414,28.146683,0.0,14,23.691062000000002
so,32.02,32.18,8.797512000000005,1,0,1716395231615-a8955554-de44-41f4-8edf-5b8ab8e7ac3d-cam-audio-1716395232654,A,0,0,6,0,so i think i need around like three sixty k so this a article,32.02,38.58,0.0,14,30.083341500000003
i,32.34,32.420002,0.3200000000000003,1,0,1716395231615-a8955554-de44-41f4-8edf-5b8ab8e7ac3d-cam-audio-1716395232654,A,0,0,6,0,so i think i need around like three sixty k so this a article,32.02,38.58,0.0,14,30.083341500000003
think,32.420002,32.66,0.0800019999999932,1,0,1716395231615-a8955554-de44-41f4-8edf-5b8ab8e7ac3d-cam-audio-1716395232654,A,0,0,6,0,so i think i need around like three sixty k so this a article,32.02,38.58,0.0,14,30.083341500000003
i,32.82,33.14,0.3999980000000036,1,0,1716395231615-a8955554-de44-41f4-8edf-5b8ab8e7ac3d-cam-audio-1716395232654,A,0,0,6,0,so i think i need around like three sixty k so this a article,32.02,38.58,0.0,14,30.083341500000003
need,33.14,33.64,0.3200000000000003,1,0,1716395231615-a8955554-de44-41f4-8edf-5b8ab8e7ac3d-cam-audio-1716395232654,A,0,0,6,0,so i think i need around like three sixty k so this a article,32.02,38.58,0.0,14,30.083341500000003
around,33.7,34.2,0.5600000000000023,1,0,1716395231615-a8955554-de44-41f4-8edf-5b8ab8e7ac3d-cam-audio-1716395232654,A,0,0,6,0,so i think i need around like three sixty k so this a article,32.02,38.58,0.0,14,30.083341500000003
like,35.22,35.46,1.519999999999996,1,0,1716395231615-a8955554-de44-41f4-8edf-5b8ab8e7ac3d-cam-audio-1716395232654,A,0,0,6,0,so i think i need around like three sixty k so this a article,32.02,38.58,0.0,14,30.083341500000003
three,36.100002,36.34,0.8800020000000046,1,0,1716395231615-a8955554-de44-41f4-8edf-5b8ab8e7ac3d-cam-audio-1716395232654,A,0,0,6,0,so i think i need around like three sixty k so this a article,32.02,38.58,0.0,14,30.083341500000003
sixty,36.34,36.84,0.2399979999999999,1,0,1716395231615-a8955554-de44-41f4-8edf-5b8ab8e7ac3d-cam-audio-1716395232654,A,0,0,6,0,so i think i need around like three sixty k so this a article,32.02,38.58,0.0,14,30.083341500000003
k,36.9,37.06,0.5599999999999952,1,0,1716395231615-a8955554-de44-41f4-8edf-5b8ab8e7ac3d-cam-audio-1716395232654,A,0,0,6,0,so i think i need around like three sixty k so this a article,32.02,38.58,0.0,14,30.083341500000003
so,37.620003,37.86,0.7200029999999984,1,0,1716395231615-a8955554-de44-41f4-8edf-5b8ab8e7ac3d-cam-audio-1716395232654,A,0,0,6,0,so i think i need around like three sixty k so this a article,32.02,38.58,0.0,14,30.083341500000003
this,37.86,37.940002,0.2399970000000024,1,0,1716395231615-a8955554-de44-41f4-8edf-5b8ab8e7ac3d-cam-audio-1716395232654,A,0,0,6,0,so i think i need around like three sixty k so this a article,32.02,38.58,0.0,14,30.083341500000003
a,37.940002,38.18,0.0800020000000003,1,0,1716395231615-a8955554-de44-41f4-8edf-5b8ab8e7ac3d-cam-audio-1716395232654,A,0,0,6,0,so i think i need around like three sixty k so this a article,32.02,38.58,0.0,14,30.083341500000003
article,38.18,38.58,0.2399979999999999,1,0,1716395231615-a8955554-de44-41f4-8edf-5b8ab8e7ac3d-cam-audio-1716395232654,A,0,0,6,0,so i think i need around like three sixty k so this a article,32.02,38.58,0.0,14,30.083341500000003
okay,40.195538,40.27523,12.527297999999998,0,1,1716395231615-961ed5b1-3b88-479a-8631-477d1f07b6ad-cam-audio-1716395233841,B,0,0,7,0,okay wait sorry you i couldn't hear the last part,40.195538,48.498787,0.0,10,39.387769
wait,45.629696,45.789093,5.434158000000004,0,1,1716395231615-961ed5b1-3b88-479a-8631-477d1f07b6ad-cam-audio-1716395233841,B,0,0,7,0,okay wait sorry you i couldn't hear the last part,40.195538,48.498787,0.0,10,39.387769
sorry,46.028183,46.187576,0.3984869999999958,0,1,1716395231615-961ed5b1-3b88-479a-8631-477d1f07b6ad-cam-audio-1716395233841,B,0,0,7,0,okay wait sorry you i couldn't hear the last part,40.195538,48.498787,0.0,10,39.387769
you,46.426666,46.665756,0.3984829999999988,0,1,1716395231615-961ed5b1-3b88-479a-8631-477d1f07b6ad-cam-audio-1716395233841,B,0,0,7,0,okay wait sorry you i couldn't hear the last part,40.195538,48.498787,0.0,10,39.387769
i,47.14394,47.223637,0.7172740000000033,0,1,1716395231615-961ed5b1-3b88-479a-8631-477d1f07b6ad-cam-audio-1716395233841,B,0,0,7,0,okay wait sorry you i couldn't hear the last part,40.195538,48.498787,0.0,10,39.387769
couldn't,47.223637,47.542423,0.0796969999999959,0,1,1716395231615-961ed5b1-3b88-479a-8631-477d1f07b6ad-cam-audio-1716395233841,B,0,0,7,0,okay wait sorry you i couldn't hear the last part,40.195538,48.498787,0.0,10,39.387769
hear,47.542423,47.781517,0.3187860000000029,0,1,1716395231615-961ed5b1-3b88-479a-8631-477d1f07b6ad-cam-audio-1716395233841,B,0,0,7,0,okay wait sorry you i couldn't hear the last part,40.195538,48.498787,0.0,10,39.387769
the,47.781517,47.94091,0.2390940000000014,0,1,1716395231615-961ed5b1-3b88-479a-8631-477d1f07b6ad-cam-audio-1716395233841,B,0,0,7,0,okay wait sorry you i couldn't hear the last part,40.195538,48.498787,0.0,10,39.387769
last,47.94091,48.259697,0.1593930000000014,0,1,1716395231615-961ed5b1-3b88-479a-8631-477d1f07b6ad-cam-audio-1716395233841,B,0,0,7,0,okay wait sorry you i couldn't hear the last part,40.195538,48.498787,0.0,10,39.387769
part,48.259697,48.498787,0.3187870000000004,0,1,1716395231615-961ed5b1-3b88-479a-8631-477d1f07b6ad-cam-audio-1716395233841,B,0,0,7,0,okay wait sorry you i couldn't hear the last part,40.195538,48.498787,0.0,10,39.387769
so,51.03927,51.198536,12.859270000000002,1,0,1716395231615-a8955554-de44-41f4-8edf-5b8ab8e7ac3d-cam-audio-1716395232654,A,0,0,8,0,so i'm saying i think i need like three sixty k for the sa vertical,51.03927,54.46351,0.0,15,49.769028500000005
i'm,51.278168,51.437435,0.2388979999999989,1,0,1716395231615-a8955554-de44-41f4-8edf-5b8ab8e7ac3d-cam-audio-1716395232654,A,0,0,8,0,so i'm saying i think i need like three sixty k for the sa vertical,51.03927,54.46351,0.0,15,49.769028500000005
saying,51.437435,51.517067,0.1592669999999998,1,0,1716395231615-a8955554-de44-41f4-8edf-5b8ab8e7ac3d-cam-audio-1716395232654,A,0,0,8,0,so i'm saying i think i need like three sixty k for the sa vertical,51.03927,54.46351,0.0,15,49.769028500000005
i,51.75597,51.8356,0.3185349999999971,1,0,1716395231615-a8955554-de44-41f4-8edf-5b8ab8e7ac3d-cam-audio-1716395232654,A,0,0,8,0,so i'm saying i think i need like three sixty k for the sa vertical,51.03927,54.46351,0.0,15,49.769028500000005
think,51.8356,51.99487,0.0796300000000016,1,0,1716395231615-a8955554-de44-41f4-8edf-5b8ab8e7ac3d-cam-audio-1716395232654,A,0,0,8,0,so i'm saying i think i need like three sixty k for the sa vertical,51.03927,54.46351,0.0,15,49.769028500000005
i,52.074505,52.154137,0.2389050000000026,1,0,1716395231615-a8955554-de44-41f4-8edf-5b8ab8e7ac3d-cam-audio-1716395232654,A,0,0,8,0,so i'm saying i think i need like three sixty k for the sa vertical,51.03927,54.46351,0.0,15,49.769028500000005
need,52.154137,52.313404,0.0796319999999966,1,0,1716395231615-a8955554-de44-41f4-8edf-5b8ab8e7ac3d-cam-audio-1716395232654,A,0,0,8,0,so i'm saying i think i need like three sixty k for the sa vertical,51.03927,54.46351,0.0,15,49.769028500000005
like,52.393036,52.552307,0.2388990000000035,1,0,1716395231615-a8955554-de44-41f4-8edf-5b8ab8e7ac3d-cam-audio-1716395232654,A,0,0,8,0,so i'm saying i think i need like three sixty k for the sa vertical,51.03927,54.46351,0.0,15,49.769028500000005
three,52.71157,52.95047,0.3185339999999996,1,0,1716395231615-a8955554-de44-41f4-8edf-5b8ab8e7ac3d-cam-audio-1716395232654,A,0,0,8,0,so i'm saying i think i need like three sixty k for the sa vertical,51.03927,54.46351,0.0,15,49.769028500000005
sixty,52.95047,53.34864,0.238900000000001,1,0,1716395231615-a8955554-de44-41f4-8edf-5b8ab8e7ac3d-cam-audio-1716395232654,A,0,0,8,0,so i'm saying i think i need like three sixty k for the sa vertical,51.03927,54.46351,0.0,15,49.769028500000005
k,53.34864,53.58754,0.3981700000000003,1,0,1716395231615-a8955554-de44-41f4-8edf-5b8ab8e7ac3d-cam-audio-1716395232654,A,0,0,8,0,so i'm saying i think i need like three sixty k for the sa vertical,51.03927,54.46351,0.0,15,49.769028500000005
for,53.58754,53.746807,0.2388999999999939,1,0,1716395231615-a8955554-de44-41f4-8edf-5b8ab8e7ac3d-cam-audio-1716395232654,A,0,0,8,0,so i'm saying i think i need like three sixty k for the sa vertical,51.03927,54.46351,0.0,15,49.769028500000005
the,53.746807,53.82644,0.1592669999999998,1,0,1716395231615-a8955554-de44-41f4-8edf-5b8ab8e7ac3d-cam-audio-1716395232654,A,0,0,8,0,so i'm saying i think i need like three sixty k for the sa vertical,51.03927,54.46351,0.0,15,49.769028500000005
sa,53.906075,54.065342,0.1592680000000044,1,0,1716395231615-a8955554-de44-41f4-8edf-5b8ab8e7ac3d-cam-audio-1716395232654,A,0,0,8,0,so i'm saying i think i need like three sixty k for the sa vertical,51.03927,54.46351,0.0,15,49.769028500000005
vertical,54.065342,54.46351,0.1592669999999998,1,0,1716395231615-a8955554-de44-41f4-8edf-5b8ab8e7ac3d-cam-audio-1716395232654,A,0,0,8,0,so i'm saying i think i need like three sixty k for the sa vertical,51.03927,54.46351,0.0,15,49.769028500000005
three,54.23697,54.47606,5.977272999999997,0,1,1716395231615-961ed5b1-3b88-479a-8631-477d1f07b6ad-cam-audio-1716395233841,Both,0,1,8,1,three,54.23697,54.47606,0.0,1,54.35024
hundred,54.47606,54.79485,0.2390899999999973,0,1,1716395231615-961ed5b1-3b88-479a-8631-477d1f07b6ad-cam-audio-1716395233841,B,0,0,9,0,hundred is the sa,54.47606,58.46091,0.0,4,54.47606
sixty,54.79485,55.193333,0.3187899999999999,0,1,1716395231615-961ed5b1-3b88-479a-8631-477d1f07b6ad-cam-audio-1716395233841,Both,0,0,9,1,sixty k and how yeah long cervical like,54.79485,61.01466,-0.05,8,56.62788
k,55.193333,55.35273,0.3984830000000059,0,1,1716395231615-961ed5b1-3b88-479a-8631-477d1f07b6ad-cam-audio-1716395233841,Both,0,0,9,1,sixty k and how yeah long cervical like,54.79485,61.01466,-0.05,8,56.62788
and,56.787273,57.026363,1.5939399999999964,0,1,1716395231615-961ed5b1-3b88-479a-8631-477d1f07b6ad-cam-audio-1716395233841,Both,0,0,9,1,sixty k and how yeah long cervical like,54.79485,61.01466,-0.05,8,56.62788
how,57.026363,57.265457,0.2390900000000044,0,1,1716395231615-961ed5b1-3b88-479a-8631-477d1f07b6ad-cam-audio-1716395233841,Both,0,0,9,1,sixty k and how yeah long cervical like,54.79485,61.01466,-0.05,8,56.62788
yeah,57.171047,57.40995,3.1057050000000004,1,0,1716395231615-a8955554-de44-41f4-8edf-5b8ab8e7ac3d-cam-audio-1716395232654,Both,0,1,9,1,sixty k and how yeah long cervical like,54.79485,61.01466,-0.05,8,56.62788
long,57.265457,57.584244,0.2390939999999943,0,1,1716395231615-961ed5b1-3b88-479a-8631-477d1f07b6ad-cam-audio-1716395233841,Both,0,1,9,1,sixty k and how yeah long cervical like,54.79485,61.01466,-0.05,8,56.62788
is,57.584244,58.062424,0.3187870000000004,0,1,1716395231615-961ed5b1-3b88-479a-8631-477d1f07b6ad-cam-audio-1716395233841,B,0,0,9,0,hundred is the sa,54.47606,58.46091,0.0,4,54.47606
the,58.062424,58.301514,0.4781800000000018,0,1,1716395231615-961ed5b1-3b88-479a-8631-477d1f07b6ad-cam-audio-1716395233841,B,0,0,9,0,hundred is the sa,54.47606,58.46091,0.0,4,54.47606
sa,58.301514,58.46091,0.2390899999999973,0,1,1716395231615-961ed5b1-3b88-479a-8631-477d1f07b6ad-cam-audio-1716395233841,B,0,0,9,0,hundred is the sa,54.47606,58.46091,0.0,4,54.47606
cervical,58.46091,58.93909,0.1593960000000009,0,1,1716395231615-961ed5b1-3b88-479a-8631-477d1f07b6ad-cam-audio-1716395233841,Both,0,0,9,1,sixty k and how yeah long cervical like,54.79485,61.01466,-0.05,8,56.62788
like,60.77517,61.01466,3.604123000000001,1,0,1716395231615-a8955554-de44-41f4-8edf-5b8ab8e7ac3d-cam-audio-1716395232654,Both,0,0,9,1,sixty k and how yeah long cervical like,54.79485,61.01466,-0.05,8,56.62788
twenty,61.01466,61.333984,0.2394899999999964,1,0,1716395231615-a8955554-de44-41f4-8edf-5b8ab8e7ac3d-cam-audio-1716395232654,A,0,0,10,0,twenty one,61.01466,61.573475,0.0,2,61.01466
one,61.333984,61.573475,0.3193240000000017,1,0,1716395231615-a8955554-de44-41f4-8edf-5b8ab8e7ac3d-cam-audio-1716395232654,A,0,0,10,0,twenty one,61.01466,61.573475,0.0,2,61.01466
twenty,61.347054,61.66634,2.8861440000000016,0,1,1716395231615-961ed5b1-3b88-479a-8631-477d1f07b6ad-cam-audio-1716395233841,Both,0,1,10,1,twenty months one,61.347054,61.905804,0.0,3,61.4602645
months,61.573475,61.812965,0.239491000000001,1,0,1716395231615-a8955554-de44-41f4-8edf-5b8ab8e7ac3d-cam-audio-1716395232654,Both,0,1,10,1,twenty months one,61.347054,61.905804,0.0,3,61.4602645
one,61.66634,61.905804,0.3192859999999982,0,1,1716395231615-961ed5b1-3b88-479a-8631-477d1f07b6ad-cam-audio-1716395233841,Both,0,1,10,1,twenty months one,61.347054,61.905804,0.0,3,61.4602645
months,61.905804,62.145267,0.2394640000000052,0,1,1716395231615-961ed5b1-3b88-479a-8631-477d1f07b6ad-cam-audio-1716395233841,B,0,0,11,0,months so,61.905804,63.36366,0.0,2,61.905804
so,62.86366,63.36366,0.9578559999999996,0,1,1716395231615-961ed5b1-3b88-479a-8631-477d1f07b6ad-cam-audio-1716395233841,B,0,0,11,0,months so,61.905804,63.36366,0.0,2,61.905804
mh,63.96839,64.28771,2.394914999999997,1,0,1716395231615-a8955554-de44-41f4-8edf-5b8ab8e7ac3d-cam-audio-1716395232654,A,0,0,12,0,mh,63.96839,64.28771,0.0,1,63.666025000000005
yeah,64.61973,64.77937,1.7560700000000011,0,1,1716395231615-961ed5b1-3b88-479a-8631-477d1f07b6ad-cam-audio-1716395233841,B,0,0,13,0,yeah so per our university policies we can grant you six months of a paid article at ten k per month so that'd be sixty k but another option i'm willing to extend to you is the opportunity to sell your intellectual property portfolio for a really great deal of around two hundred k and i think that would be very valuable in you know helping you make some more money like while not having to you know you know like work these additional months and since you're looking for twenty one months right of sa medical i'm also willing to extend an additional fifteen months of sa cervical for you those will be unpaid but i believe that your intellectual property portfolio sale will be able to compensate for that also,64.61973,116.35856,0.2988095238095238,132,82.49366
so,65.01884,65.51884,0.3991099999999932,0,1,1716395231615-961ed5b1-3b88-479a-8631-477d1f07b6ad-cam-audio-1716395233841,B,0,0,13,0,yeah so per our university policies we can grant you six months of a paid article at ten k per month so that'd be sixty k but another option i'm willing to extend to you is the opportunity to sell your intellectual property portfolio for a really great deal of around two hundred k and i think that would be very valuable in you know helping you make some more money like while not having to you know you know like work these additional months and since you're looking for twenty one months right of sa medical i'm also willing to extend an additional fifteen months of sa cervical for you those will be unpaid but i believe that your intellectual property portfolio sale will be able to compensate for that also,64.61973,116.35856,0.2988095238095238,132,82.49366
