positive_bert,negative_bert,neutral_bert
0.031786780804395676,0.2588067352771759,0.7094064354896545
0.2064761370420456,0.06795521080493927,0.7255686521530151
0.11809249967336655,0.02857395075261593,0.853333592414856
0.45496854186058044,0.028872180730104446,0.5161592364311218
0.10152919590473175,0.0712239146232605,0.827246904373169
0.07726307213306427,0.148492231965065,0.7742446660995483
0.03775317594408989,0.5531807541847229,0.4090660512447357
0.008670452982187271,0.7963583469390869,0.19497118890285492
0.22066928446292877,0.12005184590816498,0.6592788100242615
0.1457516849040985,0.029247276484966278,0.8250010013580322
0.02475598081946373,0.2463388442993164,0.728905200958252
0.24115033447742462,0.12048670649528503,0.6383630037307739
0.6648003458976746,0.007127296179533005,0.32807227969169617
0.033148325979709625,0.5781766772270203,0.3886750042438507
0.3532410264015198,0.16979297995567322,0.476965993642807
0.011561736464500427,0.8070647120475769,0.18137361109256744
0.3652520775794983,0.020517610013484955,0.6142303347587585
0.3613119423389435,0.03732268512248993,0.6013653874397278
0.4800681471824646,0.10225525498390198,0.41767656803131104
0.4800681471824646,0.10225525498390198,0.41767656803131104
0.019316283985972404,0.5579186081886292,0.4227650761604309
0.16027675569057465,0.1674230992794037,0.6723001003265381
0.012108603492379189,0.644721508026123,0.3431698679924011
0.08270824700593948,0.13948754966259003,0.7778042554855347
0.3013884127140045,0.15466177463531494,0.5439498424530029
0.1585165113210678,0.14474144577980042,0.696742057800293
0.0742420181632042,0.14756760001182556,0.7781903743743896
0.01651587150990963,0.7559320330619812,0.2275521159172058
0.31383952498435974,0.018106041476130486,0.668054461479187
0.09526337683200836,0.06593088805675507,0.8388057947158813
0.01655513420701027,0.7285628318786621,0.2548821270465851
0.08592218160629272,0.02880389615893364,0.8852739334106445
0.11022232472896576,0.03352027386426926,0.8562574982643127
0.24256636202335358,0.04203716665506363,0.715396523475647
0.18912415206432343,0.17015035450458527,0.6407254934310913
0.03819173574447632,0.09661851078271866,0.8651897311210632
0.03400824964046478,0.2999313771724701,0.6660603880882263
0.3351771831512451,0.1081317886710167,0.55669105052948
0.06256381422281265,0.18852153420448303,0.7489147186279297
0.04440927505493164,0.26879388093948364,0.6867968440055847
0.41669753193855286,0.022243615239858627,0.5610588788986206
0.3881556987762451,0.01139688491821289,0.600447416305542
0.08000440895557404,0.2590911388397217,0.6609045267105103
0.06481654196977615,0.10569386184215546,0.829489529132843
0.05374366044998169,0.4076685905456543,0.538587749004364
0.15854878723621368,0.05749233067035675,0.783958911895752
0.3351771831512451,0.1081317886710167,0.55669105052948
0.18281716108322144,0.1176358163356781,0.6995470523834229
0.11825267225503922,0.173822820186615,0.7079244256019592
0.14665693044662476,0.13064879179000854,0.7226942777633667
0.20152759552001953,0.0969274714589119,0.7015449404716492
0.16589291393756866,0.0418364554643631,0.7922706007957458
0.007504776585847139,0.8310204744338989,0.16147470474243164
0.24302063882350922,0.029025224968791008,0.7279542088508606
0.32322320342063904,0.13380974531173706,0.5429670214653015
0.03207226097583771,0.022680627182126045,0.9452470541000366
0.048722945153713226,0.11670494079589844,0.8345720767974854
0.3777017593383789,0.09237466007471085,0.5299235582351685
0.03126564621925354,0.23385906219482422,0.7348752021789551
0.007247480098158121,0.8116039037704468,0.18114864826202393
0.02339562587440014,0.2503010332584381,0.7263033390045166
0.3976125717163086,0.11644130200147629,0.4859461188316345
0.04494103789329529,0.08434218913316727,0.8707167506217957
0.045875437557697296,0.42117923498153687,0.5329452753067017
0.6707971096038818,0.04560273885726929,0.2836000919342041
0.17626874148845673,0.037862081080675125,0.7858691811561584
0.16653695702552795,0.10812809318304062,0.7253349423408508
0.3976125717163086,0.11644130200147629,0.4859461188316345
0.04786873236298561,0.25147485733032227,0.7006564736366272
0.18912415206432343,0.17015035450458527,0.6407254934310913
0.3873397409915924,0.014199340716004372,0.5984609127044678
0.0976758748292923,0.24516195058822632,0.6571621894836426
0.11109669506549835,0.07400774210691452,0.8148956298828125
0.045602284371852875,0.30674174427986145,0.6476559042930603
0.3259161710739136,0.019741496071219444,0.6543423533439636
0.2665163576602936,0.0635240226984024,0.6699596643447876
0.08298388868570328,0.10481584817171097,0.8122003078460693
0.019713548943400383,0.71030193567276,0.26998457312583923
0.06386996805667877,0.30603480339050293,0.6300952434539795
0.3777017593383789,0.09237466007471085,0.5299235582351685
0.1877930909395218,0.1636785864830017,0.6485283374786377
0.19324196875095367,0.09864255785942078,0.7081155180931091
0.1323886513710022,0.05622231587767601,0.8113890290260315
0.04992489516735077,0.13589315116405487,0.8141819834709167
0.43683236837387085,0.1142052486538887,0.44896242022514343
0.3243544101715088,0.06656686216592789,0.6090787053108215
0.14891564846038818,0.027014808729290962,0.8240695595741272
0.073834128677845,0.12432875484228134,0.8018370866775513
0.2540152668952942,0.03831855580210686,0.7076662182807922
0.04118591547012329,0.4877493977546692,0.4710647165775299
0.05394033342599869,0.04690610617399216,0.8991535305976868
0.10667026042938232,0.022129137068986893,0.8712005615234375
0.036661453545093536,0.09339351207017899,0.8699450492858887
0.16027675569057465,0.1674230992794037,0.6723001003265381
0.06157803162932396,0.04063710942864418,0.8977848291397095
0.08575551956892014,0.03809719160199165,0.8761472702026367
0.20065851509571075,0.02863934449851513,0.7707021236419678
0.011604763567447662,0.7785406112670898,0.20985455811023712
0.10208365321159363,0.2993501126766205,0.5985661745071411
0.06897258758544922,0.040560051798820496,0.8904674053192139
0.16258610785007477,0.23671294748783112,0.6007009744644165
0.04955225810408592,0.5057477355003357,0.4446999728679657
0.08916990458965302,0.07611650228500366,0.8347136378288269
0.096188023686409,0.15329837799072266,0.7505135536193848
0.25996580719947815,0.15983720123767853,0.5801969170570374
0.09405215084552765,0.05311831459403038,0.8528295755386353
0.069881871342659,0.06317918747663498,0.8669388890266418
0.05783958360552788,0.08273451030254364,0.8594258427619934
0.07074965536594391,0.03613783419132233,0.8931124806404114
0.04509769380092621,0.11962790042161942,0.8352743983268738
0.017126256600022316,0.6045046448707581,0.37836912274360657
0.1099180206656456,0.12475581467151642,0.7653261423110962
0.03502533957362175,0.2671951949596405,0.6977794170379639
0.014360257424414158,0.6916975975036621,0.2939421534538269
0.03528803214430809,0.09374713152647018,0.8709648251533508
0.08755667507648468,0.09550689905881882,0.8169364333152771
0.008509229868650436,0.8586902618408203,0.13280048966407776
0.043965257704257965,0.35598909854888916,0.6000456213951111
0.027400756254792213,0.42728033661842346,0.5453189015388489
0.02141638658940792,0.762291669845581,0.21629191935062408
0.013150742277503014,0.6936739087104797,0.2931753695011139
0.7004179954528809,0.06105511263012886,0.23852691054344177
0.7198309302330017,0.019691022112965584,0.26047801971435547
0.043341878801584244,0.20883417129516602,0.74782395362854
0.3697543442249298,0.10565858334302902,0.5245870351791382
0.4171842038631439,0.11042387783527374,0.4723919630050659
0.4082343280315399,0.08270348608493805,0.5090621709823608
0.38539814949035645,0.13050872087478638,0.4840930998325348
0.4171842038631439,0.11042387783527374,0.4723919630050659
0.023755410686135292,0.291975200176239,0.684269368648529
0.08519420772790909,0.204366073012352,0.7104397416114807
0.1588834822177887,0.0441955029964447,0.7969210147857666
0.3631071150302887,0.10203927755355835,0.5348536372184753
0.31159865856170654,0.12200282514095306,0.5663985013961792
0.3631071150302887,0.10203927755355835,0.5348536372184753
0.0921989306807518,0.09394203871488571,0.8138589859008789
0.20523019134998322,0.1475922167301178,0.6471775770187378
0.06506135314702988,0.16786234080791473,0.767076313495636
0.45872706174850464,0.010861644521355629,0.5304113626480103
0.07946678251028061,0.04826996102929115,0.8722632527351379
0.34865525364875793,0.04560551419854164,0.6057392358779907
0.3777017593383789,0.09237466007471085,0.5299235582351685
0.1773548722267151,0.0363343246281147,0.7863107919692993
0.5325778126716614,0.04138410463929176,0.42603808641433716
0.16882729530334473,0.19612722098827362,0.6350455284118652
0.06042753532528877,0.03376835212111473,0.9058040976524353
0.10132105648517609,0.0800047293305397,0.8186742067337036
0.14705431461334229,0.12541504204273224,0.7275306582450867
0.10367048531770706,0.014342772774398327,0.881986677646637
0.16900897026062012,0.06155921146273613,0.7694318294525146
0.381580114364624,0.06285662204027176,0.5555632710456848
0.22967132925987244,0.14797256886959076,0.622356116771698
0.16631929576396942,0.1442752182483673,0.6894054412841797
0.6512165069580078,0.07108656316995621,0.27769696712493896
0.17679856717586517,0.10093406587839127,0.7222673892974854
0.0708279237151146,0.4306182861328125,0.4985537827014923
0.23747460544109344,0.009757411666214466,0.7527679204940796
0.2323874831199646,0.04762881249189377,0.719983696937561
0.3507918119430542,0.16501489281654358,0.4841932952404022
0.20597977936267853,0.22426936030387878,0.5697507858276367
0.08404965698719025,0.12562067806720734,0.79032963514328
0.20980456471443176,0.07420331239700317,0.7159921526908875
0.20619162917137146,0.028218155726790428,0.7655901312828064
0.12141509354114532,0.051091279834508896,0.8274936676025391
0.11694848537445068,0.08037891983985901,0.8026725649833679
0.3777017593383789,0.09237466007471085,0.5299235582351685
0.24756786227226257,0.11286316812038422,0.6395689845085144
0.9468972086906433,0.004754727706313133,0.04834798723459244
0.008849460631608963,0.8246142864227295,0.1665363609790802
0.279493123292923,0.1864093542098999,0.5340974926948547
0.23522986471652985,0.04890912026166916,0.7158610820770264
0.12661756575107574,0.18603311479091644,0.687349259853363
0.16699926555156708,0.026383809745311737,0.8066169619560242
0.09961450099945068,0.11189714819192886,0.7884883880615234
0.22081361711025238,0.017984673380851746,0.7612016797065735
0.09128274768590927,0.12438129633665085,0.7843359112739563
0.051612649112939835,0.07200221717357635,0.8763851523399353
0.1667870581150055,0.09397947043180466,0.7392334938049316
0.08311019092798233,0.04081014171242714,0.8760796189308167
0.36929643154144287,0.09730538725852966,0.5333980917930603
0.09463374316692352,0.03832956403493881,0.8670366406440735
0.012622307986021042,0.7758067846298218,0.2115708738565445
0.06696518510580063,0.5560806393623352,0.3769541084766388
0.11748965829610825,0.04029073193669319,0.8422196507453918
0.06392958760261536,0.0625586211681366,0.873511791229248
0.25996580719947815,0.15983720123767853,0.5801969170570374
0.08238924294710159,0.12416697293519974,0.7934438586235046
0.05374855548143387,0.303166002035141,0.6430854797363281
0.19083400070667267,0.16200950741767883,0.6471565365791321
0.013773365877568722,0.6639810800552368,0.3222455382347107
0.06696518510580063,0.5560806393623352,0.3769541084766388
0.019098054617643356,0.7191645503044128,0.2617374360561371
0.3777017593383789,0.09237466007471085,0.5299235582351685
0.005913780070841312,0.871283769607544,0.12280247360467911
0.006281564012169838,0.8942977786064148,0.09942061454057693
0.08865629136562347,0.10014323145151138,0.8112004995346069
0.014963159337639809,0.7282257676124573,0.25681108236312866
0.3777017593383789,0.09237466007471085,0.5299235582351685
0.2731381952762604,0.01503678411245346,0.7118250131607056
0.06696518510580063,0.5560806393623352,0.3769541084766388
0.3976125717163086,0.11644130200147629,0.4859461188316345
0.01815582998096943,0.3779657185077667,0.6038784384727478
0.2807920277118683,0.13083884119987488,0.5883691310882568
0.3976125717163086,0.11644130200147629,0.4859461188316345
0.012140749022364616,0.8416776657104492,0.14618165791034698
0.2807920277118683,0.13083884119987488,0.5883691310882568
0.5227231383323669,0.02113685943186283,0.45614001154899597
0.18431779742240906,0.1255081593990326,0.6901741027832031
0.4829860329627991,0.033241137862205505,0.483772873878479
0.3777017593383789,0.09237466007471085,0.5299235582351685
0.014505361206829548,0.6980690956115723,0.2874254882335663
0.3777017593383789,0.09237466007471085,0.5299235582351685
0.5342398881912231,0.00801462959498167,0.4577454924583435
0.3777017593383789,0.09237466007471085,0.5299235582351685
0.34546321630477905,0.058551590889692307,0.5959851741790771
0.3976125717163086,0.11644130200147629,0.4859461188316345
0.6056728959083557,0.030317770317196846,0.3640093505382538
0.2807920277118683,0.13083884119987488,0.5883691310882568
0.16192515194416046,0.12370182573795319,0.714372992515564
0.38737189769744873,0.11506456136703491,0.49756354093551636
0.2766818106174469,0.15217162668704987,0.5711466073989868
0.2660042345523834,0.016709014773368835,0.7172867059707642
0.3777017593383789,0.09237466007471085,0.5299235582351685
0.7643461227416992,0.0077596306800842285,0.22789420187473297
0.3777017593383789,0.09237466007471085,0.5299235582351685
0.3777017593383789,0.09237466007471085,0.5299235582351685
0.11715636402368546,0.061933524906635284,0.8209100961685181
0.12072066962718964,0.02890234813094139,0.8503770232200623
0.17451980710029602,0.02936209738254547,0.7961180806159973
0.06610555201768875,0.12467802315950394,0.8092164397239685
0.7144199013710022,0.0074013397097587585,0.27817872166633606
0.12204930186271667,0.032255109399557114,0.8456956148147583
0.3839884400367737,0.031584732234478,0.5844268202781677
0.19525586068630219,0.016804559156298637,0.7879395484924316
0.3631071150302887,0.10203927755355835,0.5348536372184753
0.9584450125694275,0.003981505986303091,0.03757350891828537
0.9689619541168213,0.0029904376715421677,0.028047649189829826
0.8209083676338196,0.016876472160220146,0.16221514344215393
0.30462217330932617,0.09674949944019318,0.5986283421516418
0.10244247317314148,0.043838825076818466,0.853718638420105
0.1512291133403778,0.0442139208316803,0.8045569062232971
0.11117374151945114,0.10919778794050217,0.7796284556388855
0.6995976567268372,0.011081562377512455,0.28932076692581177
0.38798263669013977,0.0527876578271389,0.5592297315597534
0.8109294772148132,0.015473037026822567,0.17359748482704163
0.6271196007728577,0.05424907058477402,0.3186313211917877
0.4171842038631439,0.11042387783527374,0.4723919630050659
0.24310657382011414,0.02175617218017578,0.7351372838020325
0.9715152978897095,0.0022245098371058702,0.0262602586299181
0.3112364411354065,0.10739585757255554,0.5813677906990051
0.02066129259765148,0.2221057116985321,0.7572329640388489
0.06213522329926491,0.06393080949783325,0.8739339709281921
0.2807920277118683,0.13083884119987488,0.5883691310882568
0.328727126121521,0.14697423577308655,0.5242986679077148
0.1214793473482132,0.01838580332696438,0.8601347804069519
0.18879902362823486,0.07649445533752441,0.734706461429596
0.3777017593383789,0.09237466007471085,0.5299235582351685
0.05426022782921791,0.024978384375572205,0.9207614064216614
0.019037967547774315,0.6773908138275146,0.3035712242126465
0.3777017593383789,0.09237466007471085,0.5299235582351685
0.032749373465776443,0.05872850492596626,0.9085220694541931
0.30480873584747314,0.14239051938056946,0.552800714969635
0.0332956425845623,0.2029542624950409,0.7637500762939453
0.06073625013232231,0.20818890631198883,0.731074869632721
0.08937111496925354,0.04734012857079506,0.8632887601852417
0.08097973465919495,0.544283390045166,0.3747369050979614
0.08543721586465836,0.028293685987591743,0.8862690925598145
0.4800681471824646,0.10225525498390198,0.41767656803131104
0.19345936179161072,0.046865787357091904,0.7596748471260071
0.34724628925323486,0.13839831948280334,0.5143554210662842
0.16118496656417847,0.044627536088228226,0.7941874861717224
0.2807920277118683,0.13083884119987488,0.5883691310882568
0.5652621388435364,0.0358123853802681,0.3989254832267761
0.3777017593383789,0.09237466007471085,0.5299235582351685
0.22302968800067902,0.13201302289962769,0.6449572443962097
0.38539814949035645,0.13050872087478638,0.4840930998325348
0.08099984377622604,0.19450034201145172,0.7244998812675476
0.06565238535404205,0.3959500789642334,0.538397490978241
0.261932909488678,0.06624999642372131,0.6718171238899231
0.11210081726312637,0.017617058008909225,0.8702821731567383
0.3631071150302887,0.10203927755355835,0.5348536372184753
0.6866036653518677,0.010791052132844925,0.3026053011417389
0.2807920277118683,0.13083884119987488,0.5883691310882568
0.11726391315460205,0.046904612332582474,0.8358315229415894
0.062032781541347504,0.056489650160074234,0.8814775943756104
0.38185566663742065,0.09841541200876236,0.5197288990020752
0.33759862184524536,0.07075383514165878,0.5916476249694824
0.10225526988506317,0.030001504346728325,0.867743194103241
0.29286763072013855,0.037790969014167786,0.6693414449691772
0.33549195528030396,0.08913108706474304,0.5753769278526306
0.39113715291023254,0.010909169912338257,0.5979536771774292
0.4800681471824646,0.10225525498390198,0.41767656803131104
0.07308156043291092,0.07392968237400055,0.8529887795448303
0.2807920277118683,0.13083884119987488,0.5883691310882568
0.013643958605825901,0.5767144560813904,0.4096415936946869
0.11155328899621964,0.06692013889551163,0.8215265274047852
0.2807920277118683,0.13083884119987488,0.5883691310882568
0.3777017593383789,0.09237466007471085,0.5299235582351685
0.3393518924713135,0.00982763059437275,0.6508205533027649
0.11559902131557465,0.11659282445907593,0.7678081393241882
0.08038075268268585,0.041264548897743225,0.8783546090126038
0.2766818106174469,0.15217162668704987,0.5711466073989868
0.028943993151187897,0.2313803881406784,0.7396756410598755
0.17352932691574097,0.01362264808267355,0.8128480315208435
0.3777017593383789,0.09237466007471085,0.5299235582351685
